STAID,STANAME,CLASS,AGGECOREGI,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN_2009,ACTIVE09,FLYRS1900,FLYRS1950,FLYRS1990
08332010,"RIO GRANDE FLOODWAY NEAR BERNARDO, NM",Non-ref,WestXeric,49128.08,13,34.417009,-106.800581,NM,NA,NA,47,47,15
08334000,"RIO PUERCO ABV ARROYO CHICO NR GUADALUPE, NM",Non-ref,WestXeric,1097.247,13,35.601139,-107.166155,NM,NA,yes,58,58,20
08340500,"ARROYO CHICO NR GUADALUPE, NM",Ref,WestXeric,3546.742,13,35.592528,-107.189211,NM,NA,yes,47,41,4
08341500,"BLUEWATER C B BLUEWATER DAM, NM",Non-ref,WestMnts,543.6964,13,35.303642,-108.099509,NM,NA,NA,23,23,11
08343000,"RIO SAN JOSE AT GRANTS, NM",Non-ref,WestXeric,2614.657,13,35.154482,-107.870336,NM,NA,yes,64,55,17
08343100,"GRANTS CANYON AT GRANTS, NM",Ref,WestMnts,33.4467,13,35.160871,-107.838113,NM,NA,NA,32,32,6
08351500,"RIO SAN JOSE AT CORREO, NM",Non-ref,WestXeric,6961.822,13,34.968102,-107.186984,NM,NA,NA,51,45,5
08352500,"RIO PUERCO AT RIO PUERCO, NM",Non-ref,WestXeric,14485.22,13,34.793943,-106.989477,NM,NA,NA,42,27,0
08353000,"RIO PUERCO NEAR BERNARDO, NM",Non-ref,WestXeric,15724.93,13,34.409231,-106.853083,NM,NA,yes,68,59,19
08354000,"RIO SALADO NEAR SAN ACACIA, NM",Ref,WestXeric,3643.778,13,34.297288,-106.900306,NM,NA,NA,37,35,0
08365600,"McKelligon Canyon at El Paso, TX",Non-ref,WestXeric,5.9463,13,31.822329,-106.469709,TX,NA,NA,20,20,0
08376300,"Sanderson Ck at Sanderson, TX",Non-ref,WestXeric,567.6192,13,30.12852,-102.384865,TX,NA,yes,16,16,4
08377900,"RIO MORA NEAR TERRERO, NM",Ref,WestMnts,139.0311,13,35.777254,-105.658073,NM,yes,yes,46,46,20
08378500,"PECOS RIVER NEAR PECOS, NM",Ref,WestMnts,444.9591,13,35.708366,-105.682517,NM,yes,yes,81,60,20
08379500,"PECOS RIVER NEAR ANTON CHICO, NM",Non-ref,WestMnts,2701.843,13,35.17894,-105.10889,NM,NA,yes,85,60,20
08380500,"GALLINAS CREEK NEAR MONTEZUMA, NM",Ref,WestMnts,198.0621,13,35.651986,-105.3189,NM,yes,yes,83,60,20
08382500,"GALLINAS R NR COLONIAS, NM",Non-ref,WestXeric,1618.996,13,35.181997,-104.900273,NM,NA,yes,58,58,20
08382600,"PECOS R ABV CANON DEL UTA NR COLONIAS, NM",Non-ref,WestXeric,6336.304,13,35.091444,-104.800548,NM,NA,yes,33,33,20
08382650,"PECOS RIVER ABOVE SANTA ROSA LAKE, NM",Non-ref,WestXeric,6453.274,13,35.059778,-104.761936,NM,NA,yes,33,33,20
08382730,"LOS ESTEROS CREEK ABOVE SANTA ROSA LAKE, NM",Ref,WestPlains,175.4019,13,35.095055,-104.664155,NM,NA,NA,24,24,8
08382830,"PECOS RIVER BELOW SANTA ROSA DAM, NM",Non-ref,WestXeric,6839.237,13,35.031168,-104.686378,NM,NA,yes,29,29,20
08383000,"PECOS RIVER AT SANTA ROSA, NM",Non-ref,WestXeric,7045.309,13,34.943392,-104.699156,NM,NA,NA,66,43,3
08383500,"PECOS RIVER NEAR PUERTO DE LUNA, NM",Non-ref,WestXeric,10462.74,13,34.730062,-104.524986,NM,NA,yes,71,60,20
08384500,"PECOS RIVER BELOW SUMNER DAM, NM",Non-ref,WestXeric,11624.61,13,34.604231,-104.387758,NM,NA,yes,93,60,20
08385522,"PECOS RIVER BELOW TAIBAN CREEK NEAR FORT SUMNER,NM",Non-ref,WestXeric,16874.96,13,34.332222,-104.181111,NM,NA,yes,16,16,16
08385630,"PECOS RIVER NEAR DUNLAP, NM",Non-ref,WestXeric,18691,13,34.063333,-104.306667,NM,NA,yes,15,15,15
08386000,"PECOS RIVER NEAR ACME, NM",Non-ref,WestXeric,32975.74,13,33.536206,-104.376634,NM,NA,yes,72,60,20
08386505,"RIO RUIDOSO AT RUIDOSO, NM",Ref,WestMnts,48.9735,13,33.336531,-105.726308,NM,NA,yes,10,10,10
08387000,"RIO RUIDOSO AT HOLLYWOOD, NM",Non-ref,WestMnts,311.4099,13,33.326751,-105.627763,NM,NA,yes,56,56,20
08387600,"EAGLE CREEK BELOW SOUTH FORK NEAR ALTO, NM",Non-ref,WestMnts,21.1932,13,33.392853,-105.723344,NM,NA,yes,31,31,19
08390500,"RIO HONDO AT DIAMOND A RANCH NR ROSWELL, NM",Non-ref,WestMnts,2449.408,13,33.349264,-104.85192,NM,NA,yes,70,60,20
08390800,"RIO HONDO BLW DIAMOND A DAM NR ROSWELL, NM",Non-ref,WestMnts,2497.768,13,33.301489,-104.720528,NM,NA,yes,46,46,20
08393610,"RIO HONDO NEAR ROSWELL, NM",Non-ref,WestMnts,2900.18,13,33.40877,-104.47172,NM,NA,yes,11,11,11
08394024,"PECOS R N BOUNDARY (BLM WETLANDS) NR DEXTER, NM",Non-ref,WestXeric,38053.16,13,33.31725,-104.36167,NM,NA,yes,5,5,5
08394033,"PECOS R S BOUNDARY (BLM WETLANDS) NR DEXTER, NM",Non-ref,WestXeric,38191.23,13,33.26833,-104.35442,NM,NA,yes,5,5,5
08394500,"RIO FELIX AT OLD HWY BRD NR HAGERMAN, NM",Non-ref,WestXeric,2433.844,13,33.125108,-104.344963,NM,NA,NA,48,38,0
08395500,"PECOS RIVER NEAR LAKE ARTHUR, NM",Non-ref,WestXeric,44705.07,13,32.988444,-104.322739,NM,NA,yes,71,60,20
08396500,"PECOS RIVER NEAR ARTESIA, NM",Non-ref,WestXeric,46492.09,13,32.840391,-104.323572,NM,NA,yes,103,60,20
08397600,"RIO PENASCO NEAR DUNKEN, NM",Non-ref,WestMnts,1505.432,13,32.88153,-105.17806,NM,NA,yes,14,14,9
08397620,"RIO PENASCO NEAR HOPE, NM",Non-ref,WestMnts,1649.057,13,32.83677,-105.06942,NM,NA,yes,9,9,9
08398500,"RIO PENASCO AT DAYTON, NM",Non-ref,WestMnts,2736.869,13,32.743447,-104.41413,NM,NA,yes,57,57,19
08400000,"FOURMILE DRAW NR LAKEWOOD, NM",Ref,WestXeric,893.133,13,32.672337,-104.369127,NM,NA,yes,56,56,19
08401200,"SOUTH SEVEN RIVERS NR LAKEWOOD, NM",Ref,WestXeric,534.0339,13,32.588611,-104.421389,NM,NA,yes,43,43,17
08401900,"ROCKY ARROYO AT HWY BRD NR CARLSBAD, NM",Non-ref,WestMnts,754.6581,13,32.506504,-104.374958,NM,NA,yes,46,46,20
08405105,"DARK CANYON DRAW NEAR WHITES CITY, NM",Ref,WestMnts,843.2451,13,32.290431,-104.349167,NM,NA,yes,7,7,7
08405150,"DARK CANYON AT CARLSBAD, NM",Non-ref,WestMnts,1160.815,13,32.406785,-104.226615,NM,NA,yes,36,36,20
08405500,"BLACK RIVER ABOVE MALAGA, NM",Non-ref,WestXeric,961.7706,13,32.229009,-104.151051,NM,NA,yes,62,60,20
08406000,"BLACK RIVER AT MALAGA, NM",Non-ref,WestXeric,1003.945,13,32.24087,-104.06469,NM,NA,yes,9,9,9
08408500,"DELAWARE RIVER NR RED BLUFF, NM",Non-ref,WestXeric,2024.692,13,32.02318,-104.054652,NM,NA,yes,72,60,20
08431700,"Limpia Ck abv Ft Davis, TX",Ref,WestXeric,137.6046,13,30.613486,-104.001573,TX,NA,NA,25,25,4
08433000,"Barrilla Draw nr Saragosa, TX",Non-ref,WestXeric,1480.109,13,30.957927,-103.459619,TX,NA,yes,15,15,7
08447020,"Independence Ck nr Sheffield, TX",Non-ref,WestXeric,1994.675,13,30.452122,-101.733179,TX,NA,yes,18,18,7
08477000,"MIMBRES RIVER NEAR MIMBRES, NM",Non-ref,WestMnts,401.6232,13,32.874519,-107.985317,NM,NA,NA,46,27,0
08477110,"MIMBRES RIVER AT MIMBRES, NM",Non-ref,WestMnts,485.4861,13,32.854797,-107.97365,NM,NA,yes,31,31,20
08481500,"TULAROSA CREEK NEAR BENT, NM",Non-ref,WestMnts,336.114,13,33.144722,-105.897778,NM,NA,yes,55,54,14
09010500,"COLORADO R BELOW BAKER GULCH, NR GRAND LAKE, CO.",Non-ref,WestMnts,163.0043,14,40.325818,-105.856679,CO,NA,yes,56,56,20
09011000,"COLORADO RIVER NEAR GRAND LAKE, CO.",Non-ref,WestMnts,263.7603,14,40.218874,-105.857513,CO,NA,NA,66,37,0
09016500,"ARAPAHO CREEK AT MONARCH LAKE OUTLET, CO.",Non-ref,WestMnts,124.2828,14,40.112486,-105.74973,CO,NA,NA,27,22,0
09019000,"COLORADO RIVER BELOW LAKE GRANBY, CO.",Non-ref,WestMnts,802.1358,14,40.144152,-105.867235,CO,NA,NA,32,32,0
09019500,"COLORADO RIVER NEAR GRANBY, CO",Non-ref,WestMnts,835.7328,14,40.120819,-105.900569,CO,NA,yes,21,4,0
09021000,"WILLOW CREEK BELOW WILLOW CREEK RESERVOIR, CO.",Non-ref,WestMnts,347.1993,14,40.145819,-105.940016,CO,NA,NA,29,29,0
09022000,"FRASER RIVER AT UPPER STA, NEAR WINTER PARK, CO.",Non-ref,WestMnts,27.3411,14,39.84582,-105.751951,CO,NA,yes,30,30,20
09024000,"FRASER RIVER AT WINTER PARK, CO.",Non-ref,WestMnts,71.6175,14,39.899987,-105.776674,CO,NA,yes,99,60,20
09025000,"VASQUEZ CREEK AT WINTER PARK, CO.",Non-ref,WestMnts,73.8018,14,39.920265,-105.785286,CO,NA,yes,75,60,20
09025300,"ELK CREEK AT UPPER STATION, NEAR FRASER, CO",Non-ref,WestMnts,5.9193,14,39.88943,-105.83251,CO,NA,yes,13,13,13
09025400,"ELK CREEK NEAR FRASER, CO.",Non-ref,WestMnts,18.1278,14,39.919153,-105.825843,CO,NA,NA,26,26,7
09026500,"ST. LOUIS CREEK NEAR FRASER, CO.",Non-ref,WestMnts,85.34609,14,39.909987,-105.878345,CO,NA,yes,75,60,20
09032000,"RANCH CREEK NEAR FRASER, CO.",Non-ref,WestMnts,51.8418,14,39.949987,-105.765563,CO,NA,yes,75,60,20
09032100,"CABIN CREEK NEAR FRASER, CO.",Non-ref,WestMnts,12.4146,14,39.98582,-105.745006,CO,NA,yes,24,24,18
09033300,FRASER RIVER BLW CROOKED CR AT TABERNASH CO,Non-ref,WestMnts,580.6008,14,40.00582,-105.848344,CO,NA,yes,4,4,4
09034250,"COLORADO RIVER AT WINDY GAP, NEAR GRANBY, CO.",Non-ref,WestMnts,2041.868,14,40.108319,-106.004185,CO,NA,yes,28,28,20
09034500,"COLORADO RIVER AT HOT SULPHUR SPRINGS, CO.",Non-ref,WestMnts,2135.311,14,40.083319,-106.088076,CO,NA,NA,86,45,5
09034900,"BOBTAIL CREEK NEAR JONES PASS, CO.",Ref,WestMnts,15.6492,14,39.760264,-105.906401,CO,yes,yes,44,44,20
09035500,"WILLIAMS FORK BELOW STEELMAN CREEK, CO.",Non-ref,WestMnts,42.8247,14,39.778875,-105.928347,CO,NA,yes,52,44,20
09035700,"WILLIAMS FORK ABOVE DARLING CREEK, NR LEAL, CO.",Non-ref,WestMnts,91.5084,14,39.797208,-106.026129,CO,NA,yes,44,44,20
09035800,"DARLING CREEK NEAR LEAL, CO.",Ref,WestMnts,22.9437,14,39.800542,-106.026407,CO,yes,yes,44,44,20
09035900,"SOUTH FORK OF WILLIAMS FORK NEAR LEAL, CO.",Ref,WestMnts,72.8421,14,39.79582,-106.030573,CO,yes,yes,44,44,20
09036000,"WILLIAMS FORK NEAR LEAL, CO.",Non-ref,WestMnts,231.8877,14,39.833875,-106.056408,CO,NA,yes,76,60,20
09037500,"WILLIAMS FORK NEAR PARSHALL, CO.",Non-ref,WestMnts,479.4928,14,40.000263,-106.179746,CO,NA,yes,96,60,20
09038500,"WILLIAMS FORK BELOW WILLIAMS FORK RESERVOIR, CO.",Non-ref,WestMnts,595.1547,14,40.035263,-106.205303,CO,NA,yes,56,56,20
09039000,"TROUBLESOME CREEK NEAR PEARMONT, CO.",Non-ref,WestMnts,115.6284,14,40.217484,-106.313085,CO,NA,NA,40,40,4
09040000,"EAST FORK TROUBLESOME C NEAR TROUBLESOME, CO.",Ref,WestMnts,196.7283,14,40.157485,-106.283362,CO,NA,NA,36,30,0
09041000,"MUDDY CREEK NEAR KREMMLING, CO.",Non-ref,WestMnts,227.502,14,40.293595,-106.483647,CO,NA,NA,28,22,6
09041090,"MUDDY CREEK ABOVE ANTELOPE CREEK NR. KREMMLING, CO",Non-ref,WestMnts,375.5016,14,40.202484,-106.422534,CO,NA,yes,19,19,19
09041400,"MUDDY CRK BLW WOLFORD MTN RESER. NR KREMMLING, CO",Non-ref,WestMnts,700.8723,14,40.108596,-106.413921,CO,NA,yes,14,14,14
09046490,"BLUE RIVER AT BLUE RIVER, CO.",Non-ref,WestMnts,110.0574,14,39.455821,-106.031685,CO,NA,yes,26,26,20
09046600,"BLUE RIVER NEAR DILLON, CO.",Non-ref,WestMnts,319.5819,14,39.566653,-106.049463,CO,NA,yes,52,52,20
09047500,"SNAKE RIVER NEAR MONTEZUMA, CO.",Non-ref,WestMnts,150.1614,14,39.605542,-105.94307,CO,NA,yes,58,54,16
09047700,"KEYSTONE GULCH NEAR DILLON, CO.",Ref,WestMnts,23.5701,14,39.594431,-105.972516,CO,yes,yes,52,52,20
09050100,"TENMILE CREEK BL NORTH TENMILE C, AT FRISCO, CO.",Non-ref,WestMnts,224.2575,14,39.575264,-106.110576,CO,NA,yes,52,52,20
09050700,"BLUE RIVER BELOW DILLON, CO.",Non-ref,WestMnts,851.6304,14,39.625542,-106.066408,CO,NA,yes,49,49,20
09051050,"STRAIGHT CR BLW LASKEY GULCH NR DILLON, CO",Non-ref,WestMnts,48.3012,14,39.639709,-106.040296,CO,NA,yes,23,23,20
09052000,"ROCK CREEK NEAR DILLON, CO.",Ref,WestMnts,41.0148,14,39.723042,-106.128633,CO,NA,NA,42,35,5
09052400,"BOULDER CREEK AT UPPER STATION, NEAR DILLON, CO.",Ref,WestMnts,22.5297,14,39.728041,-106.173357,CO,NA,NA,28,28,5
09052800,"SLATE CREEK AT UPPER STATION, NEAR DILLON, CO.",Ref,WestMnts,36.5436,14,39.763041,-106.192524,CO,NA,NA,28,28,5
09053500,"BLUE RIVER ABOVE GREEN MOUNTAIN RESERVOIR, CO.",Non-ref,WestMnts,1307.337,14,39.83193,-106.222803,CO,NA,NA,30,24,0
09054000,"BLACK CREEK BELOW BLACK LAKE, NEAR DILLON, CO.",Non-ref,WestMnts,39.4335,14,39.799152,-106.26836,CO,NA,NA,35,28,5
09055300,"CATARACT CREEK NEAR KREMMLING, CO.",Non-ref,WestMnts,31.1697,14,39.835263,-106.316417,CO,NA,NA,28,28,5
09057500,"BLUE RIVER BELOW GREEN MOUNTAIN RESERVOIR, CO.",Non-ref,WestMnts,1494.94,14,39.880264,-106.333918,CO,NA,yes,72,60,20
09058000,"COLORADO RIVER NEAR KREMMLING, CO.",Non-ref,WestMnts,6148.432,14,40.036652,-106.440032,CO,NA,yes,61,47,20
09058500,"PINEY RIVER BELOW PINEY LAKE, NEAR MINTURN, CO.",Ref,WestMnts,33.246,14,39.708042,-106.426697,CO,NA,NA,48,46,15
09058610,"DICKSON CREEK NEAR VAIL, CO.",Non-ref,WestMnts,8.6328,14,39.703875,-106.457531,CO,NA,NA,33,33,15
09058700,"FREEMAN CREEK NEAR MINTURN, CO.",Ref,WestMnts,7.6068,14,39.698319,-106.445586,CO,NA,NA,40,40,15
09058800,EAST MEADOW CREEK NEAR MINTURN CO.,Ref,WestMnts,9.2187,14,39.731653,-106.426697,CO,NA,NA,40,40,15
09059500,"PINEY RIVER NEAR STATE BRIDGE, CO.",Non-ref,WestMnts,241.8444,14,39.799987,-106.583923,CO,NA,yes,65,60,20
09060500,"ROCK CREEK NEAR TOPONAS, CO.",Ref,WestMnts,124.1172,14,40.041098,-106.655872,CO,NA,NA,28,28,0
09063000,"EAGLE RIVER AT RED CLIFF, CO.",Non-ref,WestMnts,195.3027,14,39.508319,-106.36669500000001,CO,NA,yes,80,60,20
09063200,"WEARYMAN CREEK NEAR RED CLIFF, CO.",Ref,WestMnts,24.9021,14,39.522208,-106.323638,CO,NA,yes,44,44,19
09063400,"TURKEY CREEK NEAR RED CLIFF, CO.",Ref,WestMnts,61.7526,14,39.522764,-106.336139,CO,NA,NA,45,45,19
09063900,"MISSOURI CREEK NEAR GOLD PARK, CO.",Non-ref,WestMnts,16.7517,14,39.390265,-106.470029,CO,NA,yes,37,37,20
09064000,"HOMESTAKE CREEK AT GOLD PARK, CO.",Non-ref,WestMnts,95.4414,14,39.405543,-106.433362,CO,NA,yes,44,42,20
09064500,"HOMESTAKE CREEK NEAR RED CLIFF, CO.",Non-ref,WestMnts,151.2828,14,39.47332,-106.367806,CO,NA,yes,73,60,20
09064600,"EAGLE RIVER NEAR MINTURN, CO",Non-ref,WestMnts,478.7886,14,39.553875,-106.402529,CO,NA,yes,20,20,20
09065100,"CROSS CREEK NEAR MINTURN, CO.",Non-ref,WestMnts,88.71851,14,39.568042,-106.412529,CO,NA,yes,48,48,19
09065500,"GORE CREEK AT UPPER STATION, NEAR MINTURN, CO.",Ref,WestMnts,37.7757,14,39.625819,-106.278082,CO,yes,yes,55,53,20
09066000,"BLACK GORE CREEK NEAR MINTURN, CO.",Ref,WestMnts,32.4099,14,39.596375,-106.265026,CO,yes,yes,55,53,20
09066100,"BIGHORN CREEK NEAR MINTURN, CO.",Ref,WestMnts,11.8422,14,39.639986,-106.29336,CO,NA,NA,45,45,19
09066150,"PITKIN CREEK NEAR MINTURN, CO.",Ref,WestMnts,13.9995,14,39.643597,-106.302527,CO,NA,NA,42,42,19
09066200,"BOOTH CREEK NEAR MINTURN, CO.",Ref,WestMnts,16.0965,14,39.648319,-106.323083,CO,yes,yes,45,45,20
09066300,"MIDDLE CREEK NEAR MINTURN, CO.",Ref,WestMnts,15.5223,14,39.645819,-106.382251,CO,yes,yes,45,45,20
09066325,"GORE CREEK ABV RED SANDSTONE CREEK AT VAIL, CO",Non-ref,WestMnts,199.2258,14,39.641097,-106.394752,CO,NA,yes,10,10,10
09066400,"RED SANDSTONE CREEK NEAR MINTURN, CO.",Ref,WestMnts,18.9792,14,39.682764,-106.401418,CO,NA,NA,45,45,19
09066510,"GORE CREEK AT MOUTH NEAR MINTURN, CO",Non-ref,WestMnts,263.4342,14,39.60943,-106.447808,CO,NA,yes,14,14,14
09067000,"BEAVER CREEK AT AVON, CO.",Non-ref,WestMnts,38.3886,14,39.629708,-106.52281,CO,NA,yes,34,34,20
09067020,"EAGLE R BL WASTEWATER TREATMENT PLANT AT AVON, CO",Non-ref,WestMnts,1052.465,14,39.635,-106.5325,CO,NA,yes,10,10,10
09067200,"LAKE CREEK NEAR EDWARDS, CO",Non-ref,WestMnts,120.7773,14,39.647486,-106.6092,CO,NA,yes,16,16,16
09068000,"BRUSH CREEK NEAR EAGLE, CO.",Ref,WestMnts,185.2065,14,39.557207,-106.763093,CO,NA,NA,22,22,0
09070000,"EAGLE RIVER BELOW GYPSUM, CO.",Non-ref,WestMnts,2461.667,14,39.64943,-106.953655,CO,NA,yes,63,60,20
09070500,"COLORADO RIVER NEAR DOTSERO, CO.",Non-ref,WestMnts,11399.51,14,39.643873,-107.077826,CO,NA,yes,68,60,20
09071300,"GRIZZLY CREEK NEAR GLENWOOD SPRINGS, CO.",Non-ref,WestMnts,17.4357,14,39.716649,-107.310333,CO,NA,NA,20,20,7
09072550,"ROARING FORK RIVER ABV LOST MAN CR NEAR ASPEN, CO",Non-ref,WestMnts,23.9823,14,39.120268,-106.624755,CO,NA,yes,6,6,0
09073005,"LINCOLN CREEK BELOW GRIZZLY RESERVOIR NR ASPEN, CO",Non-ref,WestMnts,39.3471,14,39.079991,-106.616421,CO,NA,yes,6,6,0
09073300,"ROARING FORK RIVER AB DIFFICULT C NR ASPEN, CO.",Non-ref,WestMnts,196.7139,14,39.1411,-106.774204,CO,NA,yes,30,30,20
09073400,"ROARING FORK RIVER NEAR ASPEN, CO.",Non-ref,WestMnts,276.8967,14,39.179988,-106.801983,CO,NA,yes,45,45,20
09074000,"HUNTER CREEK NEAR ASPEN, CO.",Non-ref,WestMnts,109.6122,14,39.20582,-106.797538,CO,NA,yes,46,46,20
09074800,"CASTLE CREEK ABOVE ASPEN, CO.",Ref,WestMnts,82.81529,14,39.087489,-106.812261,CO,NA,NA,25,25,5
09075700,"MAROON CREEK ABOVE ASPEN, CO.",Ref,WestMnts,92.0592,14,39.123599,-106.90532,CO,NA,NA,25,25,5
09078000,"FRYINGPAN RIVER AT NORRIE, CO.",Non-ref,WestMnts,230.7897,14,39.33082,-106.65809,CO,NA,NA,41,34,0
09078500,"NORTH FORK FRYINGPAN RIVER NEAR NORRIE, CO.",Non-ref,WestMnts,107.9478,14,39.342764,-106.665868,CO,NA,NA,41,33,0
09078600,"FRYINGPAN RIVER NEAR THOMASVILLE, CO.",Non-ref,WestMnts,344.736,14,39.344708,-106.673646,CO,NA,NA,20,20,6
09080400,"FRYINGPAN RIVER NEAR RUEDI, CO.",Non-ref,WestMnts,612.899,14,39.365541,-106.825595,CO,NA,yes,45,45,20
09081000,"ROARING FORK RIVER NEAR EMMA, CO",Non-ref,WestMnts,2224.402,14,39.373317,-107.083937,CO,NA,yes,11,11,11
09081600,"CRYSTAL RIVER AB AVALANCHE C, NEAR REDSTONE, CO.",Ref,WestMnts,432.8928,14,39.232207,-107.227273,CO,yes,yes,54,54,20
09083800,"CRYSTAL RIVER BELOW CARBONDALE, CO.",Non-ref,WestMnts,904.2561,14,39.408039,-107.23033,CO,NA,yes,8,8,8
09085000,"ROARING FORK RIVER AT GLENWOOD SPRINGS, CO.",Non-ref,WestMnts,3762.712,14,39.543593,-107.329498,CO,NA,yes,101,60,20
09085100,"COLORADO RIVER BELOW GLENWOOD SPRINGS, CO.",Non-ref,WestMnts,15578.92,14,39.554982,-107.337554,CO,NA,yes,43,43,20
09089500,"WEST DIVIDE CREEK NEAR RAVEN, CO.",Non-ref,WestMnts,166.4388,14,39.331092,-107.580056,CO,NA,NA,44,44,10
09092500,"BEAVER CREEK NEAR RIFLE, CO.",Non-ref,WestMnts,31.096800000000002,14,39.471924,-107.832566,CO,NA,NA,30,30,0
09093000,PARACHUTE CREEK NEAR PARACHUTE CO.,Non-ref,WestXeric,364.0734,14,39.566921,-108.110912,CO,NA,NA,23,22,0
09093700,"COLORADO RIVER NEAR DE BEQUE, CO.",Non-ref,WestMnts,19072.35,14,39.362479,-108.152579,CO,NA,NA,31,31,8
09095500,"COLORADO RIVER NEAR CAMEO, CO.",Non-ref,WestMnts,20698.61,14,39.239146,-108.266195,CO,NA,yes,76,60,20
09096500,"PLATEAU CREEK NEAR COLLBRAN, CO.",Non-ref,WestMnts,208.4382,14,39.250535,-107.84062,CO,NA,NA,59,31,0
09097500,"BUZZARD CREEK NEAR COLLBRAN, CO",Non-ref,WestMnts,369.3177,14,39.272202,-107.850621,CO,NA,NA,59,31,0
09097900,"PLATEAU CREEK BELOW COLLBRAN, CO",Non-ref,WestMnts,848.2823,14,39.239701,-107.971459,CO,NA,yes,6,6,6
09105000,"PLATEAU CREEK NEAR CAMEO, CO.",Non-ref,WestMnts,1536.934,14,39.183314,-108.267861,CO,NA,yes,71,58,20
09106150,"COLO RIVER BELOW GRAND VALLEY DIV NR PALISADE, CO",Non-ref,WestMnts,22666.63,14,39.098592,-108.355086,CO,NA,yes,19,19,19
09107000,"TAYLOR RIVER AT TAYLOR PARK, CO.",Ref,WestMnts,331.6194,14,38.860271,-106.566697,CO,yes,yes,27,22,20
09109000,"TAYLOR RIVER BELOW TAYLOR PARK RESERVOIR, CO.",Non-ref,WestMnts,659.8449,14,38.818327,-106.609198,CO,NA,yes,71,60,20
09110000,"TAYLOR RIVER AT ALMONT, CO.",Non-ref,WestMnts,1237.295,14,38.664437,-106.845317,CO,NA,yes,99,60,20
09112200,"EAST RIVER BL CEMENT CREEK NR CRESTED BUTTE, CO.",Non-ref,WestMnts,638.3071,14,38.78416,-106.870874,CO,NA,yes,27,27,16
09112500,EAST RIVER AT ALMONT CO.,Non-ref,WestMnts,748.9827,14,38.664437,-106.848095,CO,NA,yes,87,60,20
09113980,"OHIO CREEK ABOVE MOUTH NR GUNNISON, CO",Non-ref,WestMnts,415.8558,14,38.58777,-106.931432,CO,NA,yes,10,10,10
09114500,"GUNNISON RIVER NEAR GUNNISON, CO.",Non-ref,WestMnts,2617.133,14,38.541936,-106.949766,CO,NA,yes,83,60,20
09115500,"TOMICHI CREEK AT SARGENTS, CO.",Non-ref,WestMnts,384.9498,14,38.411663,-106.422806,CO,NA,yes,58,40,17
09118450,"COCHETOPA CREEK BELOW ROCK CREEK NR PARLIN, CO.",Non-ref,WestMnts,864.4563,14,38.335549,-106.77226,CO,NA,yes,28,28,20
09119000,"TOMICHI CREEK AT GUNNISON, CO.",Non-ref,WestMnts,2743.504,14,38.521658,-106.940877,CO,NA,yes,72,60,20
09124500,"LAKE FORK AT GATEVIEW, CO.",Non-ref,WestMnts,879.2001,14,38.298883,-107.230056,CO,NA,yes,72,60,20
09125000,"CURECANTI CREEK NEAR SAPINERO, CO.",Non-ref,WestMnts,90.7317,14,38.487767,-107.415057,CO,NA,NA,27,23,0
09126000,"CIMARRON RIVER NEAR CIMARRON, CO.",Non-ref,WestMnts,173.2248,14,38.257213,-107.546726,CO,NA,yes,55,55,20
09128000,"GUNNISON RIVER BELOW GUNNISON TUNNEL, CO.",Non-ref,WestMnts,10298.7,14,38.529153,-107.648947,CO,NA,yes,99,60,20
09128500,"SMITH FORK NEAR CRAWFORD, CO.",Non-ref,WestMnts,111.8628,14,38.727768,-107.506723,CO,NA,NA,59,45,5
09132500,"NORTH FORK GUNNISON RIVER NEAR SOMERSET, CO.",Non-ref,WestMnts,1362.955,14,38.925823,-107.434221,CO,NA,yes,76,60,20
09132940,"HUBBARD CREEK ABOVE IRON POINT GULCH NR BOWIE, CO",Ref,WestMnts,125.9649,14,38.98249,-107.53172000000001,CO,NA,yes,0,0,0
09132960,"HUBBARD CREEK AT HIGHWAY 133 AT MOUTH NR BOWIE, CO",Non-ref,WestMnts,150.1542,14,38.925544,-107.518389,CO,NA,yes,8,8,8
09132985,"E FORK TERROR CR BLW COTTONWOOD STOMP NR BOWIE, CO",Non-ref,WestMnts,12.4902,14,38.96471,-107.567,CO,NA,yes,0,0,0
09132995,"TERROR CREEK AT MOUTH NEAR BOWIE, CO",Non-ref,WestMnts,76.63049,14,38.903876,-107.562001,CO,NA,yes,8,8,8
09134000,"MINNESOTA CREEK NEAR PAONIA, CO.",Non-ref,WestMnts,105.5988,14,38.869989,-107.504223,CO,NA,yes,35,24,20
09134100,"NORTH FORK GUNNISON RIVER BELOW PAONIA, CO",Non-ref,WestMnts,1933.268,14,38.8575,-107.621944,CO,NA,yes,9,9,9
09135900,"LEROUX CREEK AT HOTCHKISS, CO.",Non-ref,WestMnts,172.6398,14,38.79804,-107.732003,CO,NA,NA,20,20,7
09135950,"N.F. GUNNISON R BLW LEROUX CR, NR HOTCHKISS, CO",Non-ref,WestMnts,2392.391,14,38.78832,-107.73978,CO,NA,yes,1,1,1
09136200,"GUNNISON RIVER NEAR LAZEAR, CO.",Non-ref,WestMnts,13592.55,14,38.78304,-107.83784,CO,NA,NA,23,23,0
09143000,"SURFACE CREEK NEAR CEDAREDGE, CO.",Non-ref,WestMnts,70.72111,14,38.984703,-107.854508,CO,NA,yes,60,50,10
