STAID,ELEV_MEAN_M_BASIN,ELEV_MAX_M_BASIN,ELEV_MIN_M_BASIN,ELEV_MEDIAN_M_BASIN,ELEV_STD_M_BASIN,ELEV_SITE_M,RRMEAN,RRMEDIAN,SLOPE_PCT,ASPECT_DEGREES,ASPECT_NORTHNESS,ASPECT_EASTNESS
11200800,1214.9,2492,303,1165,470.3,303,0.417,0.394,30.8,261.1,-0.155,-0.988
11201456,2187.7,3117,1220,2189,423.2,1220,0.510,0.511,42.3,239.9,-0.502,-0.865
11202000,2054.7,3117,881,2053,485.9,895,0.525,0.524,41.7,243.3,-0.450,-0.893
11202710,1917.5,3117,731,1902,472.6,726,0.497,0.491,37.7,252.2,-0.305,-0.952
11203220,1325.8,3117,208,1319,699.1,211,0.384,0.382,31.1,246.8,-0.394,-0.919
11203580,1892.1,2824,1131,1844,355.7,1137,0.450,0.421,34.8,252.6,-0.299,-0.954
11204100,1348.7,2824,292,1330,515.7,292,0.417,0.410,34.4,276.9,0.119,-0.993
11204500,1237.4,2824,229,1224,567.1,229,0.389,0.383,32.6,284.5,0.250,-0.968
11204900,1210.6,3117,165,1171,693.7,167,0.354,0.341,30.0,257.7,-0.213,-0.977
11206500,2286.7,3798,667,2301,686.1,667,0.517,0.522,45.6,270.5,0.008,-1.000
11206800,3138.1,3486,2561,3167,186.0,2561,0.624,0.655,29.5,277.0,0.123,-0.992
11208000,2388.8,3486,639,2399,584.0,675,0.615,0.618,30.6,238.1,-0.529,-0.849
11208600,2234.0,3798,414,2278,718.8,414,0.538,0.551,40.6,254.5,-0.267,-0.964
11208730,2312.9,3784,799,2372,637.8,799,0.507,0.527,38.4,291.8,0.371,-0.929
11209900,1896.2,3798,243,1929,804.6,243,0.465,0.474,37.0,257.2,-0.222,-0.975
11210100,1577.2,3470,250,1427,780.1,253,0.412,0.366,33.7,296.9,0.453,-0.891
11210950,1715.1,3798,152,1683,863.3,153,0.429,0.420,35.2,265.2,-0.084,-0.996
11211300,813.1,2306,173,795,341.1,174,0.300,0.292,25.4,235.0,-0.574,-0.819
11213500,2620.1,4319,306,2761,800.6,306,0.577,0.612,42.0,275.5,0.096,-0.995
11214000,3108.9,3817,2482,3118,257.3,2483,0.470,0.476,27.0,256.5,-0.233,-0.972
11214600,2715.2,3226,2384,2707,151.5,2388,0.393,0.384,16.8,138.3,-0.746,0.666
11215000,2793.8,3817,1880,2790,334.5,1884,0.472,0.470,22.6,224.8,-0.710,-0.705
11216200,2650.5,3817,1032,2687,436.1,1032,0.581,0.594,22.9,231.5,-0.623,-0.783
11216400,2088.9,3226,411,2174,537.6,413,0.596,0.626,24.7,234.8,-0.577,-0.817
11216500,2585.7,3817,387,2663,524.9,387,0.641,0.664,23.9,230.8,-0.632,-0.775
11218400,2395.9,3817,326,2512,604.3,329,0.593,0.626,24.4,232.8,-0.605,-0.796
11218500,2551.2,4319,292,2653,760.8,332,0.561,0.586,36.9,251.2,-0.322,-0.947
11220000,1195.2,2353,304,1178,409.0,304,0.435,0.427,26.6,225.3,-0.704,-0.710
11220500,785.3,1768,353,696,305.0,364,0.305,0.242,22.9,205.3,-0.904,-0.427
11221500,2327.2,4319,172,2504,925.4,179,0.520,0.562,35.6,245.4,-0.416,-0.909
11221700,782.2,2191,173,724,343.9,171,0.302,0.273,23.0,257.8,-0.211,-0.977
11224500,804.2,1513,327,776,228.1,331,0.402,0.379,26.1,162.1,-0.951,0.308
11226500,2780.8,3986,1403,2819,434.3,1403,0.533,0.548,33.4,228.5,-0.663,-0.749
11230000,3221.2,4206,2206,3313,395.0,2230,0.508,0.554,34.2,280.2,0.176,-0.984
11230200,3035.7,3706,2260,3058,295.4,2294,0.536,0.552,36.1,273.1,0.054,-0.999
11230215,3193.0,4206,2127,3286,408.7,2127,0.513,0.557,34.2,279.6,0.166,-0.986
11230500,3244.6,4156,2243,3290,354.4,2262,0.524,0.547,35.0,286.3,0.280,-0.960
11230530,3237.5,4170,2239,3284,360.9,2242,0.517,0.541,34.9,281.0,0.191,-0.982
11231500,3052.1,4160,2253,3104,391.8,2253,0.419,0.446,36.2,233.7,-0.592,-0.806
11231600,3049.5,4160,2237,3102,393.6,2239,0.423,0.450,36.1,233.4,-0.596,-0.803
11234760,2637.5,4206,889,2664,623.7,913,0.527,0.535,29.8,233.8,-0.591,-0.807
11237000,2653.9,3238,2022,2714,248.9,2022,0.520,0.569,18.0,246.4,-0.401,-0.916
11237500,2437.3,3002,2142,2384,177.3,2158,0.343,0.281,15.3,276.2,0.108,-0.994
11237700,2436.7,3002,2140,2383,177.5,2140,0.344,0.282,15.3,274.0,0.070,-0.998
11238500,2423.5,3238,798,2490,429.2,798,0.666,0.693,20.6,259.4,-0.185,-0.983
11238600,2559.6,4206,677,2581,641.9,677,0.533,0.540,28.8,236.6,-0.550,-0.835
11239300,2104.5,2371,1753,2139,170.4,1756,0.569,0.625,18.8,262.3,-0.135,-0.991
11241500,1875.2,2410,1576,1803,216.8,1592,0.359,0.272,16.1,261.3,-0.151,-0.989
11242000,2468.4,4206,366,2502,703.4,379,0.547,0.556,28.5,242.5,-0.462,-0.887
11242400,2020.0,2789,1591,1983,282.3,1591,0.358,0.327,22.1,256.2,-0.238,-0.971
11244000,1638.0,2789,972,1647,423.3,972,0.367,0.371,20.8,240.2,-0.497,-0.868
11246500,1499.4,2789,366,1595,479.4,369,0.468,0.507,20.3,236.9,-0.546,-0.838
11246700,2339.4,4206,283,2376,777.4,286,0.524,0.534,27.6,241.1,-0.483,-0.876
11247000,2314.8,4206,176,2360,800.2,177,0.531,0.542,27.6,240.9,-0.487,-0.873
11251000,2104.5,4206,91,2223,953.3,93,0.489,0.518,26.1,238.4,-0.524,-0.852
11253310,774.6,1544,209,705,342.5,223,0.424,0.372,24.3,60.8,0.488,0.873
11255575,634.0,1596,137,607,240.8,138,0.341,0.322,18.8,75.8,0.245,0.970
11257100,1453.9,1997,1067,1429,216.4,1068,0.416,0.389,19.5,195.6,-0.963,-0.270
11257500,975.5,2173,334,902,371.8,335,0.349,0.309,18.4,227.6,-0.675,-0.738
11258000,712.1,2173,106,670,408.4,119,0.293,0.273,14.5,233.6,-0.593,-0.805
11258900,865.1,1459,515,828,195.3,518,0.371,0.332,14.1,190.2,-0.984,-0.178
11259000,653.6,1951,130,573,337.9,130,0.288,0.243,14.9,221.7,-0.746,-0.666
11260480,669.4,1286,378,655,149.2,378,0.321,0.305,15.9,209.2,-0.873,-0.488
11261500,953.1,4319,18,219,1162.7,18,0.217,0.047,13.9,250.7,-0.331,-0.944
11264500,2746.1,3970,1227,2784,420.1,1227,0.554,0.568,30.0,291.5,0.367,-0.930
11266500,2578.2,3970,1180,2561,455.2,1183,0.501,0.495,30.0,272.7,0.047,-0.999
11268000,1861.0,3542,433,1835,605.0,465,0.459,0.451,29.2,255.4,-0.252,-0.968
11268001,1861.0,3542,433,1835,605.0,465,0.459,0.451,29.2,255.4,-0.252,-0.968
11269300,831.5,1148,532,820,136.1,532,0.486,0.468,19.4,255.6,-0.248,-0.969
11269700,1668.9,3970,122,1593,868.9,147,0.402,0.382,28.1,252.4,-0.302,-0.953
11270900,1635.0,3970,93,1544,885.8,93,0.398,0.374,27.7,253.4,-0.286,-0.958
11271320,180.5,531,71,143,92.1,73,0.238,0.157,5.4,251.7,-0.314,-0.949
11272500,1376.5,3970,18,1160,990.1,18,0.344,0.289,23.5,254.6,-0.266,-0.964
11274000,921.3,4319,16,331,1100.8,20,0.210,0.073,14.7,251.9,-0.310,-0.951
11274500,475.6,1155,62,456,208.6,62,0.378,0.360,24.4,110.4,-0.349,0.937
11274538,405.1,1155,19,404,230.5,19,0.340,0.339,20.9,106.3,-0.280,0.960
11274550,898.5,4319,13,316,1091.1,13,0.206,0.070,14.6,250.8,-0.329,-0.944
11274630,559.2,1116,62,561,214.9,65,0.472,0.473,26.1,136.2,-0.722,0.692
11274790,2846.7,3970,1166,2895,426.7,1166,0.599,0.617,33.7,263.6,-0.112,-0.994
11275000,2590.2,3519,1624,2625,371.5,1632,0.510,0.528,27.6,227.9,-0.671,-0.742
11276500,2708.8,3970,1057,2801,497.3,1057,0.567,0.599,33.8,252.8,-0.295,-0.955
11276600,2634.9,3970,746,2770,574.7,746,0.586,0.628,33.8,254.1,-0.275,-0.962
11276900,2626.8,3970,681,2767,584.6,686,0.592,0.634,33.9,254.7,-0.265,-0.964
11277300,2388.5,3275,1335,2464,428.6,1337,0.543,0.582,24.0,220.3,-0.763,-0.647
11278000,2228.9,3202,1380,2218,378.5,1380,0.466,0.460,25.8,239.0,-0.515,-0.857
11278300,2204.3,3275,708,2277,499.6,724,0.583,0.611,25.1,228.8,-0.658,-0.753
11278400,2176.1,3275,672,2256,518.3,689,0.578,0.609,25.1,227.6,-0.675,-0.738
11281000,1691.0,2811,827,1610,374.5,841,0.435,0.395,21.9,303.8,0.556,-0.831
11282000,1890.3,2929,865,2012,498.3,867,0.497,0.556,17.3,296.6,0.447,-0.894
11283500,1798.6,2819,737,1766,381.1,743,0.510,0.494,22.4,223.0,-0.731,-0.682
11284400,959.6,1206,782,947,72.9,782,0.419,0.389,13.6,20.7,0.936,0.353
11284700,1730.5,2476,1424,1701,187.6,1450,0.291,0.263,19.4,306.0,0.587,-0.809
11288000,1795.6,3970,239,1769,890.6,244,0.417,0.410,25.7,249.7,-0.347,-0.938
11289650,1788.8,3970,55,1762,894.5,56,0.443,0.436,25.6,250.0,-0.341,-0.940
11290000,1515.6,3970,15,1504,1027.9,21,0.379,0.376,22.1,248.4,-0.368,-0.930
11292000,2723.7,3514,1941,2734,271.9,1945,0.498,0.504,35.2,338.4,0.930,-0.369
11292500,2495.5,3419,1677,2532,328.6,1687,0.470,0.491,35.3,256.6,-0.232,-0.973
11292700,2362.0,4922,1046,2375,436.9,1106,0.340,0.343,33.5,262.0,-0.139,-0.990
11292900,2286.7,4922,938,2312,486.0,986,0.339,0.345,32.6,260.8,-0.160,-0.987
11293372,2320.9,2866,2073,2314,174.6,2080,0.313,0.304,16.1,258.5,-0.200,-0.980
11293462,2398.8,2715,2221,2385,121.4,2221,0.360,0.332,17.5,190.8,-0.982,-0.188
11293500,2306.1,2859,2047,2276,163.0,2047,0.319,0.282,15.6,210.4,-0.863,-0.506
11293600,2304.2,2859,2021,2274,163.6,2040,0.338,0.302,15.6,210.2,-0.864,-0.503
11294000,2342.9,3003,1940,2324,239.2,1972,0.379,0.361,22.6,232.6,-0.608,-0.794
11294500,2091.1,3003,1037,2129,349.8,1058,0.536,0.555,20.5,214.2,-0.827,-0.562
11295230,1764.5,2329,1277,1733,240.2,1336,0.463,0.433,18.6,246.1,-0.406,-0.914
11295270,2085.7,3003,976,2126,355.7,1047,0.547,0.567,20.6,213.7,-0.832,-0.555
11295300,2014.5,3003,684,2084,382.4,712,0.574,0.604,20.7,221.7,-0.747,-0.665
11295340,1209.8,1521,975,1202,116.2,975,0.430,0.416,14.6,204.3,-0.911,-0.412
11295400,2023.5,4922,324,2072,561.5,344,0.370,0.380,27.9,236.6,-0.550,-0.835
11296500,2408.4,2982,1603,2474,291.6,1612,0.584,0.632,21.6,264.3,-0.099,-0.995
11297200,2358.3,2982,1508,2446,337.6,1520,0.577,0.636,21.4,261.0,-0.157,-0.988
11298000,2114.2,2982,1268,2260,489.1,1268,0.494,0.579,21.0,269.2,-0.014,-1.000
11298650,939.7,1064,744,951,61.7,766,0.612,0.647,16.9,255.2,-0.255,-0.967
11298700,816.0,1064,614,787,121.0,614,0.449,0.384,14.9,226.4,-0.690,-0.724
11299200,1728.3,4922,155,1832,754.2,158,0.330,0.352,26.0,246.0,-0.406,-0.914
11299600,426.3,710,231,423,89.2,231,0.408,0.401,14.1,223.9,-0.721,-0.693
11302000,1619.1,4922,78,1723,816.7,80,0.318,0.340,25.0,246.0,-0.407,-0.913
11303000,1443.2,4922,14,1540,912.7,16,0.291,0.311,22.4,250.5,-0.334,-0.943
11306000,689.0,1850,260,548,351.8,260,0.270,0.181,17.3,273.5,0.062,-0.998
11308000,699.1,1426,232,738,201.1,232,0.391,0.424,18.9,256.5,-0.234,-0.972
11308900,606.1,1850,160,546,285.7,172,0.264,0.228,17.3,253.6,-0.282,-0.959
11309000,280.5,582,172,266,72.1,179,0.265,0.229,8.4,246.8,-0.394,-0.919
11312000,81.9,306,28,79,36.3,30,0.194,0.183,3.1,288.0,0.309,-0.951
11313472,2575.8,2844,2475,2558,86.8,2476,0.273,0.225,18.5,153.6,-0.896,0.444
11313477,2553.2,2844,2441,2532,82.8,2441,0.278,0.226,16.2,175.2,-0.996,0.084
11313485,2580.4,2986,2339,2563,123.4,2348,0.373,0.346,21.9,183.3,-0.998,-0.058
11314500,2306.8,3153,1107,2401,357.1,1120,0.586,0.632,30.1,250.6,-0.332,-0.943
11315000,2261.6,2819,1813,2302,189.8,1831,0.446,0.486,19.4,215.5,-0.814,-0.580
11315030,2249.3,2784,1791,2289,196.9,1804,0.462,0.502,19.3,211.8,-0.850,-0.527
11315900,2174.8,2741,1682,2187,218.4,1713,0.465,0.477,16.7,233.5,-0.594,-0.804
11316000,2075.1,2741,1151,2104,282.3,1190,0.581,0.599,18.6,224.0,-0.719,-0.695
11316100,2072.8,2741,1134,2102,284.9,1166,0.584,0.602,18.7,223.1,-0.730,-0.683
11316600,2048.4,3153,714,2144,477.4,763,0.547,0.586,27.2,243.0,-0.453,-0.891
11316605,1391.9,1735,1060,1397,112.5,1094,0.492,0.499,20.5,219.2,-0.775,-0.632
11316670,1992.4,3153,706,2086,507.7,713,0.526,0.564,26.8,238.5,-0.522,-0.853
11316700,1969.4,3153,610,2068,527.3,647,0.535,0.573,26.7,238.0,-0.529,-0.848
11316800,1419.0,2098,905,1402,248.1,918,0.431,0.417,16.8,253.0,-0.292,-0.956
11317000,1335.3,2245,748,1326,311.0,765,0.392,0.386,18.0,258.3,-0.202,-0.979
11318500,1247.2,2110,598,1232,342.2,628,0.429,0.419,22.7,282.1,0.210,-0.978
11319500,1692.4,3153,188,1674,629.2,210,0.507,0.501,25.1,248.9,-0.360,-0.933
11323500,1498.9,3153,27,1534,776.4,27,0.471,0.482,23.2,250.4,-0.336,-0.942
11325500,1427.2,3153,9,1474,821.5,11,0.451,0.466,22.1,250.5,-0.334,-0.943
11327000,806.6,1305,373,796,190.5,378,0.465,0.454,17.3,258.7,-0.196,-0.981
11329500,366.5,1305,18,317,289.6,19,0.271,0.232,10.1,260.7,-0.161,-0.987
11333000,1382.6,2323,568,1360,322.4,571,0.464,0.451,21.4,275.3,0.093,-0.996
11333500,1146.5,2338,255,1159,461.0,261,0.428,0.434,19.1,264.1,-0.103,-0.995
11334300,907.8,1492,375,915,202.1,375,0.477,0.483,16.7,264.5,-0.095,-0.995
11335000,931.3,2353,55,867,529.1,56,0.381,0.353,17.3,264.7,-0.092,-0.996
11335655,390.6,522,225,396,50.3,267,0.558,0.576,6.8,238.2,-0.527,-0.850
11336000,723.8,2353,10,585,579.1,13,0.305,0.245,13.9,259.7,-0.180,-0.984
11336580,32.9,103,2,24,22.7,6,0.306,0.218,0.3,263.3,-0.117,-0.993
11336585,36.2,88,14,32,16.7,14,0.300,0.243,0.5,253.6,-0.283,-0.959
11337500,367.6,1144,58,340,185.9,58,0.285,0.260,22.4,74.6,0.265,0.964
11337600,266.9,1138,13,234,201.2,13,0.226,0.196,17.1,82.7,0.128,0.992
11339500,1688.9,2357,1473,1663,149.5,1473,0.244,0.215,13.0,207.7,-0.886,-0.465
11340500,1814.3,2410,1511,1787,194.6,1502,0.337,0.307,18.5,94.5,-0.078,0.997
11341400,1628.7,4191,866,1578,472.0,915,0.229,0.214,23.9,194.4,-0.969,-0.248
11342000,1265.3,4191,328,1193,482.4,398,0.243,0.224,30.1,175.6,-0.997,0.076
11345500,1911.9,3004,1381,1853,284.5,1432,0.327,0.291,13.4,280.7,0.185,-0.983
11348500,1627.7,3004,1303,1536,265.2,1303,0.191,0.137,8.2,293.3,0.396,-0.918
11350500,1658.9,2161,1281,1667,179.5,1281,0.429,0.439,13.6,262.7,-0.127,-0.992
11352000,1568.7,3004,1247,1517,247.3,1248,0.183,0.154,8.7,287.3,0.297,-0.955
11355010,1511.8,3004,859,1490,271.3,859,0.304,0.294,8.3,271.0,0.018,-1.000
11355500,1795.8,3168,1318,1769,261.3,1318,0.258,0.244,14.4,72.0,0.310,0.951
11358700,1672.1,3168,970,1706,332.3,970,0.319,0.335,10.8,9.7,0.986,0.169
11360500,1460.3,2630,956,1481,271.9,958,0.301,0.314,13.2,345.3,0.967,-0.254
11362500,1510.3,3168,715,1495,297.2,715,0.324,0.318,8.9,294.0,0.407,-0.913
11362950,1267.9,1770,714,1260,187.5,718,0.525,0.517,22.1,311.5,0.662,-0.749
11363000,1504.1,3168,515,1492,301.6,515,0.373,0.368,9.1,293.8,0.404,-0.915
11363930,964.9,1381,753,920,133.8,781,0.337,0.266,21.9,175.7,-0.997,0.076
11364200,1016.8,1697,486,956,222.0,486,0.438,0.388,14.1,269.0,-0.018,-1.000
11364300,1392.4,2043,1062,1388,166.7,1091,0.337,0.332,15.7,271.1,0.020,-1.000
11365000,1480.2,3168,324,1477,320.5,325,0.407,0.405,9.8,289.6,0.335,-0.942
11367500,1494.7,4303,821,1412,403.6,866,0.193,0.170,12.2,177.9,-0.999,0.037
11367760,1458.3,4303,756,1377,405.8,751,0.198,0.175,13.2,180.0,-1.000,0.001
11367800,1444.7,4303,651,1358,401.3,659,0.217,0.194,14.5,181.5,-1.000,-0.026
11368000,1342.5,4303,350,1260,431.1,351,0.251,0.230,19.6,179.5,-1.000,0.009
11370500,1387.9,4303,147,1411,411.7,162,0.299,0.304,13.6,251.3,-0.321,-0.947
11371000,989.8,1669,406,997,259.0,406,0.462,0.468,37.4,182.0,-0.999,-0.035
11372000,857.8,1883,202,841,316.4,245,0.390,0.380,33.5,143.7,-0.806,0.592
11374000,686.7,2134,117,539,487.9,126,0.282,0.209,13.0,261.1,-0.155,-0.988
11375700,752.7,2113,194,706,399.3,198,0.291,0.267,24.4,163.5,-0.959,0.284
11376000,690.8,2399,113,504,478.8,122,0.253,0.171,21.0,109.7,-0.338,0.941
11376025,1621.8,2149,1238,1705,211.2,1238,0.421,0.513,11.7,240.4,-0.493,-0.870
11376040,1659.5,3162,1156,1674,332.8,1164,0.251,0.258,11.9,275.5,0.097,-0.995
11376050,1652.8,3162,1103,1668,334.9,1117,0.267,0.274,11.8,275.1,0.089,-0.996
11376140,1551.0,3162,647,1493,397.8,685,0.359,0.336,12.3,273.3,0.057,-0.998
11376150,1497.6,3162,441,1447,433.7,489,0.388,0.370,12.5,276.7,0.117,-0.993
11376160,1488.3,3162,327,1440,442.9,357,0.410,0.393,12.4,276.5,0.113,-0.994
11376420,1597.9,2549,619,1607,318.1,686,0.507,0.512,19.9,242.1,-0.468,-0.884
11376440,1424.9,2549,437,1504,424.1,469,0.468,0.505,19.1,256.2,-0.238,-0.971
11376460,1215.4,2549,305,1246,516.5,368,0.406,0.419,17.2,267.6,-0.041,-0.999
11376550,1242.2,3162,127,1268,571.0,128,0.367,0.376,13.4,274.0,0.070,-0.998
11377100,1207.3,4303,87,1320,535.3,88,0.266,0.292,14.2,247.7,-0.380,-0.925
11378800,381.6,1686,143,316,232.5,145,0.155,0.112,13.2,95.8,-0.102,0.995
11379000,1025.6,2100,112,1025,443.5,123,0.460,0.459,18.3,271.1,0.020,-1.000
11379500,912.2,2023,221,869,507.0,234,0.384,0.360,26.2,102.0,-0.207,0.978
11380500,678.6,2023,73,416,533.0,76,0.311,0.176,19.5,106.7,-0.287,0.958
11381500,1204.7,3162,118,1166,573.6,128,0.357,0.344,27.0,221.5,-0.749,-0.662
11382000,1265.3,2458,212,1359,493.9,221,0.469,0.511,29.6,134.1,-0.696,0.718
11383500,1278.9,2387,152,1393,435.9,161,0.504,0.555,23.0,264.1,-0.103,-0.995
11383730,1165.7,4303,49,1307,585.1,49,0.263,0.296,14.0,241.5,-0.478,-0.878
11383800,1110.3,4303,37,1257,602.6,43,0.252,0.286,14.2,225.5,-0.701,-0.713
11384000,948.7,1834,96,974,355.4,114,0.491,0.505,24.4,236.5,-0.551,-0.834
11388000,734.2,2146,111,613,464.6,113,0.306,0.247,22.4,95.6,-0.098,0.995
11388500,706.9,2146,49,574,471.6,49,0.314,0.250,21.5,96.8,-0.118,0.993
11389000,1051.4,4303,20,1170,599.5,28,0.241,0.269,14.5,224.5,-0.713,-0.701
11389500,1049.8,4303,12,1168,600.8,17,0.242,0.269,14.4,224.0,-0.719,-0.695
11389720,1636.7,2185,888,1618,247.2,888,0.577,0.563,19.2,262.6,-0.129,-0.992
11389740,1433.0,2185,590,1444,353.0,657,0.529,0.535,20.1,256.5,-0.234,-0.972
11390000,1133.9,2185,102,1130,517.5,119,0.495,0.494,20.6,247.9,-0.376,-0.926
11390500,1028.9,4303,8,1153,640.7,11,0.238,0.267,13.4,226.1,-0.693,-0.721
11390672,238.0,711,51,217,116.6,58,0.283,0.252,18.4,95.0,-0.088,0.996
11391000,941.4,4303,5,1024,667.6,10,0.218,0.237,12.7,193.3,-0.973,-0.229
11391400,1949.4,2524,1670,1930,163.3,1707,0.327,0.304,18.0,136.1,-0.721,0.693
11391500,1860.2,2294,1761,1816,108.1,1761,0.186,0.103,12.7,54.7,0.577,0.816
11392500,1740.5,2663,1328,1706,236.3,1330,0.309,0.283,14.2,325.0,0.819,-0.574
11394500,1684.4,2663,491,1660,273.8,493,0.549,0.538,19.4,305.8,0.585,-0.811
11395030,1688.6,2250,1477,1667,124.2,1477,0.274,0.246,17.5,266.2,-0.067,-0.998
11395200,1619.4,2250,1070,1622,168.9,1070,0.466,0.468,21.8,254.6,-0.265,-0.964
11396000,1305.0,1793,974,1274,178.4,975,0.404,0.366,17.7,207.8,-0.885,-0.466
11396200,1400.8,2250,544,1410,266.7,544,0.502,0.508,21.7,224.6,-0.712,-0.702
11396350,1293.9,2250,285,1278,342.6,293,0.513,0.505,22.4,234.2,-0.584,-0.812
11396400,923.7,1344,303,936,197.5,304,0.596,0.608,17.5,233.8,-0.591,-0.807
11399500,1703.7,2844,1337,1672,236.1,1353,0.243,0.222,10.8,173.0,-0.993,0.122
11400500,1633.4,2362,1316,1564,211.2,1324,0.303,0.237,15.0,116.7,-0.449,0.893
11401112,1675.1,2844,873,1643,241.4,880,0.407,0.391,12.7,171.0,-0.988,0.157
11401165,2065.6,2540,1625,2060,190.9,1625,0.482,0.475,17.6,301.4,0.521,-0.853
11401200,1802.7,2540,1091,1807,206.2,1092,0.491,0.494,18.8,255.1,-0.257,-0.966
11401500,1715.3,2540,1061,1754,271.4,1065,0.442,0.469,20.3,237.3,-0.541,-0.841
11402000,1467.3,2345,958,1415,294.0,981,0.367,0.329,21.2,248.5,-0.366,-0.931
11403000,1633.4,2540,699,1691,307.7,721,0.508,0.539,21.7,235.9,-0.561,-0.828
11403200,1643.1,2844,651,1671,290.3,667,0.452,0.465,19.0,180.4,-1.000,-0.007
11403530,1776.7,2183,1485,1754,160.4,1527,0.418,0.385,18.2,222.2,-0.741,-0.671
11403800,1639.3,2844,513,1669,295.3,588,0.483,0.496,19.5,183.0,-0.999,-0.052
11404300,1608.2,1930,1307,1615,119.0,1329,0.483,0.494,23.0,334.2,0.900,-0.435
11404330,1631.7,2844,451,1663,298.8,456,0.493,0.506,19.9,183.7,-0.998,-0.065
11404500,1620.6,2844,398,1656,309.0,405,0.500,0.514,20.1,184.6,-0.997,-0.081
11405120,1851.0,2053,1666,1848,104.7,1671,0.478,0.470,16.6,262.6,-0.128,-0.992
11405200,1657.8,2132,984,1685,224.8,984,0.587,0.611,19.0,262.2,-0.136,-0.991
11405300,1379.1,2132,423,1418,377.4,423,0.559,0.582,21.7,243.6,-0.445,-0.895
11406999,1548.1,2844,45,1579,360.9,47,0.537,0.548,16.0,197.5,-0.954,-0.300
11407000,1527.7,2778,44,1588,417.5,45,0.543,0.565,20.3,213.6,-0.833,-0.554
11407150,1512.9,2844,22,1587,445.2,23,0.528,0.555,20.0,212.6,-0.843,-0.539
11407300,316.0,803,38,296,157.5,43,0.363,0.337,10.1,245.0,-0.423,-0.906
11407500,502.6,995,190,477,171.5,197,0.388,0.357,15.8,239.7,-0.504,-0.863
11407900,2085.8,2540,1745,2082,145.1,1749,0.429,0.424,19.3,299.1,0.486,-0.874
11408500,2077.1,2540,1735,2073,150.3,1760,0.425,0.420,19.4,296.9,0.453,-0.891
11408550,2076.0,2540,1724,2072,151.2,1738,0.431,0.426,19.3,297.9,0.469,-0.883
11408850,1675.3,2540,661,1733,392.6,715,0.540,0.571,27.4,268.8,-0.020,-1.000
11408880,1635.2,2540,611,1678,412.1,675,0.531,0.553,27.3,259.6,-0.180,-0.984
11409000,1550.9,2540,448,1574,464.8,453,0.527,0.538,27.0,263.6,-0.111,-0.994
11409300,1292.1,1764,672,1276,216.8,678,0.568,0.553,22.5,236.3,-0.555,-0.832
11409400,1233.9,1764,600,1219,234.8,600,0.545,0.532,21.5,234.6,-0.579,-0.815
11409500,1144.9,1764,488,1170,299.5,488,0.515,0.534,20.8,233.9,-0.589,-0.808
11413000,1731.1,2591,752,1787,368.7,801,0.532,0.563,32.1,253.2,-0.290,-0.957
11413300,1591.1,2344,1064,1568,216.3,1075,0.412,0.394,22.4,236.8,-0.548,-0.837
11413320,1135.9,1267,983,1134,55.3,983,0.538,0.532,12.8,226.0,-0.695,-0.719
11413323,1079.0,1176,908,1091,51.8,963,0.638,0.683,15.1,140.3,-0.769,0.639
11413520,1492.4,2591,390,1508,448.2,412,0.501,0.508,28.4,237.3,-0.541,-0.841
11414000,2103.9,2750,1682,2101,177.4,1689,0.395,0.392,17.7,246.2,-0.403,-0.915
11414100,2227.7,2716,1913,2221,149.7,1927,0.392,0.384,16.4,270.7,0.011,-1.000
11414250,2065.6,2750,1360,2104,237.9,1369,0.508,0.535,18.8,247.7,-0.380,-0.925
11414700,2113.7,2428,2002,2067,111.8,2002,0.262,0.153,28.9,359.8,1.000,-0.004
11416500,2005.0,2540,1613,2025,171.8,1636,0.423,0.444,20.5,301.9,0.528,-0.849
11417000,1938.9,2750,835,2002,318.9,842,0.576,0.609,21.6,257.4,-0.219,-0.976
11417500,1617.8,2750,325,1728,526.1,375,0.533,0.579,22.7,263.4,-0.114,-0.993
11418000,1433.7,2750,91,1458,545.3,122,0.505,0.514,25.5,251.1,-0.324,-0.946
11418500,772.8,1523,200,715,304.8,200,0.433,0.389,13.6,272.1,0.036,-0.999
11421000,1274.1,2740,18,1282,620.3,20,0.461,0.464,23.2,254.8,-0.263,-0.965
11421770,1401.8,1770,1003,1400,141.7,1057,0.520,0.518,24.0,274.1,0.071,-0.997
11421790,1284.5,1770,811,1292,191.1,818,0.494,0.502,23.8,273.1,0.054,-0.999
11422500,1048.0,1770,590,1001,254.5,597,0.388,0.348,20.1,236.9,-0.546,-0.838
11424000,686.3,1770,26,666,357.7,27,0.379,0.367,14.6,246.9,-0.393,-0.920
11425000,1279.5,2819,5,1472,632.7,5,0.453,0.521,19.0,239.1,-0.514,-0.858
11426150,2091.8,2547,1810,2092,146.7,1810,0.382,0.383,27.9,209.2,-0.873,-0.488
11426200,1302.2,1417,1211,1302,48.9,1219,0.443,0.442,11.0,265.2,-0.083,-0.997
11426400,1259.9,1450,1075,1253,84.6,1097,0.493,0.475,12.4,250.4,-0.335,-0.942
11427000,1327.8,2719,215,1278,536.9,215,0.444,0.425,29.8,262.1,-0.138,-0.990
11427500,1960.3,2726,1512,1930,251.8,1512,0.369,0.344,24.2,249.5,-0.351,-0.937
11427700,1950.0,2261,1607,1954,120.0,1607,0.524,0.531,25.3,238.2,-0.527,-0.850
11427750,1944.6,2261,1594,1950,125.0,1623,0.526,0.534,26.1,225.4,-0.702,-0.712
