STAID,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_CODE,GEOL_HUNT_DOM_PCT,GEOL_HUNT_DOM_DESC,GEOL_HUNT_SITE_CODE
12087000,volcanic,100.0,volcanic,rsh,78.6,"Micaceous residuum without much quartz; clay, mostly kaolinite",tg
12088000,volcanic,100.0,volcanic,tg,100.0,"Till, or ground moraine",tg
12089500,volcanic,85.4,quarternary,rsh,45.8,"Micaceous residuum without much quartz; clay, mostly kaolinite",tg
12090400,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12090500,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12091100,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12091200,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12091290,quarternary,100.00,quarternary,tg,100.00,"Till, or ground moraine",tg
12091300,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12091500,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12092000,volcanic,100.0,volcanic,mg,86.4,Deposits of mountain glaciers,tg
12093500,volcanic,100.0,volcanic,mg,47.3,Deposits of mountain glaciers,tg
12094000,volcanic,100.0,volcanic,mg,86.5,Deposits of mountain glaciers,tg
12095000,volcanic,100.0,volcanic,mg,56.8,Deposits of mountain glaciers,tg
12096500,volcanic,93.63,quarternary,tg,51.80,"Till, or ground moraine",tg
12097000,volcanic,100.0,volcanic,mg,83.0,Deposits of mountain glaciers,mg
12097500,volcanic,100.0,volcanic,co/v,55.5,Colluvium on volcanic rocks,mg
12097850,volcanic,100.0,volcanic,mg,79.4,Deposits of mountain glaciers,mg
12098500,volcanic,100.0,volcanic,mg,80.7,Deposits of mountain glaciers,mg
12099200,volcanic,100.0,volcanic,mg,80.5,Deposits of mountain glaciers,tg
12099600,volcanic,100.0,volcanic,mg,78.9,Deposits of mountain glaciers,tg
12100000,volcanic,100.0,volcanic,mg,80.3,Deposits of mountain glaciers,tg
12100496,volcanic,96.3,quarternary,mg,72.2,Deposits of mountain glaciers,tg
12100500,volcanic,96.0,quarternary,mg,71.9,Deposits of mountain glaciers,tg
12101500,volcanic,92.1,quarternary,mg,56.9,Deposits of mountain glaciers,tg
12102190,quarternary,100.00,quarternary,tg,100.00,"Till, or ground moraine",tg
12104000,volcanic,100.0,volcanic,mg,100.0,Deposits of mountain glaciers,mg
12104500,volcanic,100.0,volcanic,mg,68.6,Deposits of mountain glaciers,mg
12105000,volcanic,100.0,volcanic,mg,100.0,Deposits of mountain glaciers,mg
12105710,volcanic,100.0,volcanic,mg,100.0,Deposits of mountain glaciers,mg
12105900,volcanic,100.0,volcanic,mg,86.5,Deposits of mountain glaciers,mg
12106700,volcanic,100.0,volcanic,mg,87.1,Deposits of mountain glaciers,mg
12108500,volcanic,100.0,volcanic,tg,58.4,"Till, or ground moraine",tg
12112600,quarternary,93.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12113000,volcanic,79.3,quarternary,mg,62.0,Deposits of mountain glaciers,tg
12113347,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12113349,quarternary,100.00,quarternary,tg,100.00,"Till, or ground moraine",tg
12113350,volcanic,69.3,quarternary,mg,54.2,Deposits of mountain glaciers,tg
12114000,volcanic,100.0,volcanic,mg,100.0,Deposits of mountain glaciers,mg
12114500,volcanic,100.0,volcanic,mg,100.0,Deposits of mountain glaciers,mg
12115000,volcanic,100.0,volcanic,mg,100.0,Deposits of mountain glaciers,mg
12115500,volcanic,100.0,volcanic,mg,100.0,Deposits of mountain glaciers,mg
12115700,volcanic,100.0,volcanic,mg,100.0,Deposits of mountain glaciers,mg
12116400,volcanic,100.0,volcanic,mg,100.0,Deposits of mountain glaciers,mg
12116500,volcanic,100.0,volcanic,mg,100.0,Deposits of mountain glaciers,mg
12117000,volcanic,100.0,volcanic,mg,100.0,Deposits of mountain glaciers,mg
12117500,volcanic,100.0,volcanic,mg,98.6,Deposits of mountain glaciers,tg
12117600,volcanic,99.5,quarternary,mg,96.2,Deposits of mountain glaciers,tg
12118500,volcanic,81.8,quarternary,tg,52.8,"Till, or ground moraine",tg
12119000,volcanic,77.5,quarternary,mg,74.2,Deposits of mountain glaciers,tg
12120000,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12120500,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12120600,volcanic,79.5,volcanic,tg,86.8,"Till, or ground moraine",tg
12121600,volcanic,72.0,volcanic,mg,57.2,Deposits of mountain glaciers,mg
12124000,quarternary,100.0,quarternary,mg,94.6,Deposits of mountain glaciers,tg
12125200,quarternary,69.1,quarternary,tg,52.7,"Till, or ground moraine",tg
12126000,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12127100,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12128000,quarternary,100.00,quarternary,tg,100.00,"Till, or ground moraine",tg
12133000,granitic,58.3,granitic,"co/ss,sh",100.0,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12134500,granitic,56.0,sedimentary,"co/ss,sh",95.9,Sandy and stony colluvium derived mostly from sandstone and shale,mg
12135000,granitic,51.4,sedimentary,mg,61.0,Deposits of mountain glaciers,mg
12137290,granitic,77.9,sedimentary,"co/ss,sh",99.9,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12137500,granitic,56.1,sedimentary,"co/ss,sh",92.8,Sandy and stony colluvium derived mostly from sandstone and shale,mg
12137800,granitic,54.4,sedimentary,"co/ss,sh",90.1,Sandy and stony colluvium derived mostly from sandstone and shale,mg
12138160,sedimentary,54.7,sedimentary,"co/ss,sh",73.4,Sandy and stony colluvium derived mostly from sandstone and shale,mg
12141000,quarternary,87.9,quarternary,mg,98.1,Deposits of mountain glaciers,mg
12141300,granitic,94.7,volcanic,mg,67.7,Deposits of mountain glaciers,mg
12142000,granitic,61.5,sedimentary,mg,74.4,Deposits of mountain glaciers,mg
12143400,granitic,52.2,volcanic,mg,100.0,Deposits of mountain glaciers,mg
12143600,volcanic,45.1,volcanic,mg,100.0,Deposits of mountain glaciers,mg
12143700,volcanic,100.00,volcanic,mg,100.00,Deposits of mountain glaciers,mg
12143900,volcanic,100.0,volcanic,mg,100.0,Deposits of mountain glaciers,mg
12144000,volcanic,54.7,sedimentary,mg,100.0,Deposits of mountain glaciers,mg
12144500,granitic,57.9,quarternary,mg,82.2,Deposits of mountain glaciers,mg
12145500,volcanic,79.9,quarternary,mg,100.0,Deposits of mountain glaciers,mg
12147000,quarternary,91.3,quarternary,mg,100.0,Deposits of mountain glaciers,mg
12147500,volcanic,74.4,volcanic,mg,90.3,Deposits of mountain glaciers,mg
12147600,granitic,100.0,granitic,"co/ss,sh",58.0,Sandy and stony colluvium derived mostly from sandstone and shale,mg
12148000,volcanic,54.8,volcanic,mg,84.2,Deposits of mountain glaciers,mg
12148300,volcanic,69.5,volcanic,mg,89.3,Deposits of mountain glaciers,mg
12148500,volcanic,75.4,quarternary,mg,91.4,Deposits of mountain glaciers,mg
12149000,granitic,39.4,quarternary,mg,87.8,Deposits of mountain glaciers,mg
12150800,granitic,38.7,quarternary,mg,55.9,Deposits of mountain glaciers,tg
12153000,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12155300,quarternary,61.9,quarternary,tg,51.9,"Till, or ground moraine",tg
12157000,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12157250,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12158010,quarternary,100.00,quarternary,tg,100.00,"Till, or ground moraine",tg
12158040,quarternary,100.0,quarternary,tg,100.0,"Till, or ground moraine",tg
12161000,sedimentary,81.8,quarternary,"co/ss,sh",98.8,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12167000,sedimentary,98.6,sedimentary,"co/ss,sh",98.9,Sandy and stony colluvium derived mostly from sandstone and shale,tg
12168500,sedimentary,92.3,quarternary,"co/ss,sh",60.2,Sandy and stony colluvium derived mostly from sandstone and shale,tg
12175500,gneiss,88.9,gneiss,mg,100.0,Deposits of mountain glaciers,mg
12177500,gneiss,100.0,gneiss,mg,100.0,Deposits of mountain glaciers,mg
12178100,gneiss,91.1,gneiss,mg,100.0,Deposits of mountain glaciers,mg
12179900,sedimentary,97.4,sedimentary,tg,100.0,"Till, or ground moraine",tg
12181100,granitic,97.3,sedimentary,mg,100.0,Deposits of mountain glaciers,mg
12181200,granitic,54.5,sedimentary,mg,100.0,Deposits of mountain glaciers,mg
12182500,granitic,75.4,granitic,mg,62.2,Deposits of mountain glaciers,"co/ss,sh"
12186000,gneiss,50.4,sedimentary,"co/ss,sh",100.0,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12189500,sedimentary,65.4,sedimentary,"co/ss,sh",99.5,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12193500,sedimentary,63.2,sedimentary,tg,84.4,"Till, or ground moraine","co/ss,sh"
12196000,sedimentary,100.0,sedimentary,"co/ss,sh",100.0,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12201500,sedimentary,77.6,quarternary,tg,100.0,"Till, or ground moraine",tg
12201950,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
12201960,sedimentary,100.00,sedimentary,tg,100.00,"Till, or ground moraine",tg
12202300,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
12202310,sedimentary,100.00,sedimentary,tg,100.00,"Till, or ground moraine",tg
12202420,sedimentary,100.00,sedimentary,tg,100.00,"Till, or ground moraine",tg
12205000,sedimentary,76.4,sedimentary,tg,100.0,"Till, or ground moraine",tg
12206900,sedimentary,100.00,sedimentary,tg,100.00,"Till, or ground moraine",tg
12207750,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
12207850,sedimentary,74.9,ultramafic,tg,100.0,"Till, or ground moraine",tg
12208000,sedimentary,56.3,sedimentary,tg,100.0,"Till, or ground moraine",tg
12209000,sedimentary,72.3,sedimentary,tg,63.6,"Till, or ground moraine",tg
12209490,sedimentary,52.49,sedimentary,tg,100.00,"Till, or ground moraine",tg
12209500,sedimentary,52.7,sedimentary,tg,100.0,"Till, or ground moraine",tg
12210000,sedimentary,69.4,sedimentary,tg,70.8,"Till, or ground moraine",tg
12210500,sedimentary,82.1,sedimentary,tg,93.3,"Till, or ground moraine",tg
12210700,sedimentary,82.1,quarternary,tg,93.5,"Till, or ground moraine",tg
12210900,sedimentary,55.90,quarternary,tg,100.00,"Till, or ground moraine",tg
12213100,sedimentary,67.3,quarternary,tg,94.6,"Till, or ground moraine",tg
12301300,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
12302055,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
12303100,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
12303500,gneiss,100.00,gneiss,tg,100.00,"Till, or ground moraine",tg
12305500,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
12311000,granitic,59.6,gneiss,tg,100.0,"Till, or ground moraine",tg
12323240,granitic,100.0,granitic,"co/ss,sh",75.2,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12323250,granitic,100.0,granitic,"co/ss,sh",77.1,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12323600,granitic,62.4,granitic,"co/ss,sh",91.7,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12323670,granitic,52.3,volcanic,"co/ss,sh",65.3,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12323700,granitic,50.3,granitic,"co/ss,sh",67.7,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12323710,volcanic,100.0,volcanic,"co/ss,sh",100.0,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12323720,volcanic,90.5,granitic,"co/ss,sh",100.0,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12323750,granitic,56.8,granitic,"co/ss,sh",90.9,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12323760,granitic,51.3,volcanic,mg,86.6,Deposits of mountain glaciers,"co/ss,sh"
12323770,granitic,51.6,granitic,mg,84.2,Deposits of mountain glaciers,"co/ss,sh"
12323800,granitic,57.0,granitic,"co/ss,sh",72.9,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12323840,granitic,58.35,volcanic,mg,83.75,Deposits of mountain glaciers,"co/ss,sh"
12323850,granitic,64.1,granitic,"co/ss,sh",60.2,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12324200,granitic,64.6,sedimentary,"co/ss,sh",74.1,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12324590,sedimentary,63.5,sedimentary,mg,57.0,Deposits of mountain glaciers,al
12324680,granitic,37.7,sedimentary,"co/ss,sh",65.8,Sandy and stony colluvium derived mostly from sandstone and shale,al
12325500,sedimentary,88.4,gneiss,"co/ss,sh",92.0,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12329500,gneiss,73.2,gneiss,"co/ss,sh",94.5,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12330000,gneiss,52.8,gneiss,mg,56.5,Deposits of mountain glaciers,"co/ss,sh"
12331500,gneiss,71.7,sedimentary,"co/ss,sh",85.4,Sandy and stony colluvium derived mostly from sandstone and shale,al
12331800,sedimentary,38.7,sedimentary,"co/ss,sh",65.4,Sandy and stony colluvium derived mostly from sandstone and shale,al
12332000,gneiss,59.2,gneiss,mg,63.3,Deposits of mountain glaciers,"co/ss,sh"
12334510,gneiss,88.5,gneiss,"co/ss,sh",65.8,Sandy and stony colluvium derived mostly from sandstone and shale,al
12334550,gneiss,37.0,gneiss,"co/ss,sh",63.5,Sandy and stony colluvium derived mostly from sandstone and shale,al
12335100,gneiss,98.8,gneiss,co/m,82.6,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,al
12335500,sedimentary,56.3,sedimentary,co/m,94.2,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m
12338300,gneiss,96.6,gneiss,tg,77.9,"Till, or ground moraine",co/m
12340000,gneiss,87.9,gneiss,co/m,56.4,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,al
12340500,gneiss,57.0,gneiss,"co/ss,sh",38.9,Sandy and stony colluvium derived mostly from sandstone and shale,al
12342500,gneiss,70.3,granitic,"co/ss,sh",95.4,Sandy and stony colluvium derived mostly from sandstone and shale,"co/ss,sh"
12343400,granitic,87.0,granitic,co/gr,76.9,Bouldery and sandy colluvium on granitic rocks,co/gr
12344000,granitic,73.1,granitic,co/gr,59.8,Bouldery and sandy colluvium on granitic rocks,al
12346500,gneiss,100.0,gneiss,mg,100.0,Deposits of mountain glaciers,mg
12347500,granitic,94.0,gneiss,mg,92.5,Deposits of mountain glaciers,co/gr
12350250,granitic,56.8,gneiss,co/gr,47.6,Bouldery and sandy colluvium on granitic rocks,al
12351200,gneiss,53.3,gneiss,co/gr,39.3,Bouldery and sandy colluvium on granitic rocks,al
12352500,gneiss,58.9,gneiss,co/gr,33.3,Bouldery and sandy colluvium on granitic rocks,al
12353000,gneiss,58.5,gneiss,"co/ss,sh",31.1,Sandy and stony colluvium derived mostly from sandstone and shale,al
12354000,gneiss,100.0,gneiss,co/m,84.0,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,l
12354500,gneiss,65.0,gneiss,"co/ss,sh",26.6,Sandy and stony colluvium derived mostly from sandstone and shale,l
12358500,gneiss,72.7,gneiss,tg,82.0,"Till, or ground moraine",tg
12359800,gneiss,51.5,sedimentary,tg,100.0,"Till, or ground moraine",tg
12361000,gneiss,86.7,gneiss,tg,100.0,"Till, or ground moraine",tg
12362500,gneiss,64.7,gneiss,tg,100.0,"Till, or ground moraine",tg
12365000,gneiss,97.3,quarternary,tg,100.0,"Till, or ground moraine",tg
12365700,gneiss,92.6,quarternary,tg,100.0,"Till, or ground moraine",tg
12366000,gneiss,72.6,quarternary,tg,100.0,"Till, or ground moraine",tg
12366080,gneiss,67.4,quarternary,tg,100.0,"Till, or ground moraine",tg
12369200,gneiss,60.7,quarternary,tg,100.0,"Till, or ground moraine",tg
12370000,gneiss,51.1,quarternary,tg,100.0,"Till, or ground moraine",tg
12372000,gneiss,65.5,quarternary,tg,96.8,"Till, or ground moraine",tg
12374250,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
12375900,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
12377150,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
12381400,gneiss,100.00,gneiss,tg,98.12,"Till, or ground moraine",tg
12383500,gneiss,100.0,gneiss,tg,100.0,"Till, or ground moraine",tg
12387450,gneiss,100.00,gneiss,co/m,100.00,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m
12388200,gneiss,98.82,gneiss,tg,75.05,"Till, or ground moraine",tg
12388400,gneiss,100.0,gneiss,co/m,100.0,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m
12388700,gneiss,68.7,gneiss,tg,94.0,"Till, or ground moraine",l
12389500,gneiss,100.0,gneiss,tg,93.8,"Till, or ground moraine",l
12390700,gneiss,100.0,gneiss,co/m,88.8,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,l
12392155,gneiss,99.8,gneiss,tg,100.0,"Till, or ground moraine",tg
12392300,granitic,93.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
12394000,granitic,64.3,sedimentary,tg,99.8,"Till, or ground moraine",tg
12395000,granitic,65.1,granitic,tg,99.8,"Till, or ground moraine",tg
12396000,sedimentary,61.2,granitic,tg,100.0,"Till, or ground moraine",tg
12396900,sedimentary,100.0,sedimentary,tg,100.0,"Till, or ground moraine",tg
12397100,sedimentary,82.6,sedimentary,tg,100.0,"Till, or ground moraine",tg
12398000,sedimentary,93.7,sedimentary,tg,100.0,"Till, or ground moraine",tg
12408500,sedimentary,65.7,sedimentary,tg,100.0,"Till, or ground moraine",tg
12409000,sedimentary,67.6,sedimentary,tg,99.2,"Till, or ground moraine",b
12411000,gneiss,100.0,gneiss,co/m,68.0,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m
12413000,gneiss,100.0,gneiss,co/m,85.9,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m
12413125,gneiss,100.0,gneiss,co/m,100.0,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m
12413130,gneiss,100.00,gneiss,co/m,100.00,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m
12413140,gneiss,100.0,gneiss,co/m,100.0,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m
12413150,gneiss,100.0,gneiss,co/m,100.0,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,co/m
