STAID,PPTAVG_BASIN,PPTAVG_SITE,T_AVG_BASIN,T_AVG_SITE,T_MAX_BASIN,T_MAXSTD_BASIN,T_MAX_SITE,T_MIN_BASIN,T_MINSTD_BASIN,T_MIN_SITE,RH_BASIN,RH_SITE,FST32F_BASIN,LST32F_BASIN,FST32SITE,LST32SITE,WD_BASIN,WD_SITE,WDMAX_BASIN,WDMIN_BASIN,WDMAX_SITE,WDMIN_SITE,PET,SNOW_PCT_PRECIP,PRECIP_SEAS_IND,JAN_PPT7100_CM,FEB_PPT7100_CM,MAR_PPT7100_CM,APR_PPT7100_CM,MAY_PPT7100_CM,JUN_PPT7100_CM,JUL_PPT7100_CM,AUG_PPT7100_CM,SEP_PPT7100_CM,OCT_PPT7100_CM,NOV_PPT7100_CM,DEC_PPT7100_CM,JAN_TMP7100_DEGC,FEB_TMP7100_DEGC,MAR_TMP7100_DEGC,APR_TMP7100_DEGC,MAY_TMP7100_DEGC,JUN_TMP7100_DEGC,JUL_TMP7100_DEGC,AUG_TMP7100_DEGC,SEP_TMP7100_DEGC,OCT_TMP7100_DEGC,NOV_TMP7100_DEGC,DEC_TMP7100_DEGC
12065500,181.01,175.08,10.40,10.40,14.90,0.383,15.2,4.94,0.158,5.1,78.9,79,305.1,104.0,305,104,165.6,165,21.1,5.0,21,5,618.5,14.9,0.432,27.29,22.52,20.61,11.89,8.69,5.27,3.71,4.18,6.90,15.73,29.02,31.44,2.40,4.30,5.57,8.64,12.07,14.76,17.69,17.90,15.49,10.88,6.01,3.28
12068500,183.26,187.51,10.61,10.60,15.74,0.126,15.8,5.54,0.170,5.6,82.0,82,301.7,108.2,301,109,161.7,160,20.9,5.0,21,5,626.5,13.1,0.452,26.74,23.85,19.71,12.39,7.30,4.84,2.86,3.61,6.95,14.90,30.18,30.22,3.67,5.30,6.84,9.60,12.95,15.47,18.00,18.11,15.57,11.05,6.68,4.22
12069550,145.50,121.27,10.46,10.60,15.24,0.243,15.5,5.77,0.242,6.2,80.4,81,305.5,103.0,308,101,156.0,148,20.2,5.0,19,5,620.7,14.5,0.423,20.76,18.29,15.69,9.71,6.75,4.69,2.88,3.33,5.66,12.01,23.55,23.82,3.59,5.30,6.77,9.56,12.77,15.34,17.75,17.90,15.59,11.16,6.77,4.18
12070000,107.10,106.98,10.69,10.70,15.09,0.196,15.4,6.27,0.061,6.4,80.5,81,308.0,95.5,308,96,142.6,145,18.1,5.0,19,5,628.3,8.7,0.404,15.87,12.21,12.23,7.28,4.92,4.44,2.15,2.48,4.34,8.36,16.00,17.27,4.01,5.59,7.11,9.51,12.61,15.15,17.44,17.52,15.15,11.07,6.99,4.55
12073500,138.19,135.34,10.64,10.70,15.33,0.114,15.7,6.10,0.088,6.4,77.7,77,307.8,102.0,307,103,149.2,146,18.9,4.6,18,4,624.5,10.9,0.423,19.90,17.55,15.48,9.65,6.21,4.61,2.67,3.01,5.46,11.39,21.97,22.46,3.99,5.53,7.03,9.61,12.87,15.44,17.94,18.03,15.46,11.14,6.97,4.55
12076500,209.36,179.64,10.39,10.50,15.56,0.161,15.8,4.89,0.126,5.1,81.0,81,291.3,118.9,291,118,171.4,167,22.3,4.8,22,4,616.5,13.7,0.446,30.48,27.96,22.32,14.53,8.93,5.60,2.64,4.28,8.52,17.26,33.35,33.42,3.48,4.97,6.53,9.36,12.33,15.06,17.58,17.78,15.28,10.78,6.26,3.94
12076800,200.63,167.68,10.46,10.80,15.62,0.188,15.9,4.94,0.174,5.3,80.8,80,291.3,118.5,292,116,169.3,157,22.1,4.6,21,4,619.5,13.6,0.445,29.16,26.88,21.39,13.96,8.61,5.43,2.47,4.16,8.25,16.52,31.89,31.86,3.56,5.02,6.60,9.41,12.39,15.12,17.62,17.81,15.31,10.81,6.32,4.01
12079000,133.94,123.06,9.51,10.30,14.67,1.255,15.5,3.92,0.856,5.1,72.8,75,286.6,125.3,290,120,172.1,151,21.1,5.4,19,5,586.4,21.3,0.338,17.96,14.25,13.20,10.87,8.29,6.81,3.31,3.86,5.60,10.11,20.12,19.80,2.54,3.94,5.48,8.01,11.19,13.99,16.76,16.81,14.27,9.76,5.41,3.12
12080010,129.91,128.11,9.84,10.00,15.05,1.045,15.9,4.41,0.849,5.0,74.4,79,286.5,124.1,282,126,162.5,154,20.3,5.2,20,5,596.2,17.9,0.367,18.02,14.59,13.14,9.93,7.22,5.89,2.90,3.42,5.45,9.97,20.09,19.51,3.04,4.47,6.06,8.54,11.72,14.50,17.12,17.15,14.59,10.15,5.89,3.59
12081000,121.09,122.79,10.19,10.20,15.76,0.115,16.0,5.27,0.079,5.3,76.2,77,287.4,121.9,288,121,148.4,149,19.0,5.0,19,5,608.2,13.4,0.406,17.85,14.25,12.67,8.66,5.81,4.45,2.33,2.85,5.29,8.56,20.39,18.10,3.80,5.27,6.93,9.43,12.64,15.40,17.79,17.78,15.19,10.78,6.67,4.34
12082500,235.97,194.22,5.22,8.80,10.45,3.090,13.8,0.75,2.620,3.5,72.5,71,259.0,163.8,280,133,183.8,188,21.7,6.3,23,6,460.4,48.6,0.388,35.31,26.75,23.26,17.51,12.50,9.88,4.98,5.26,10.10,18.56,36.25,35.64,-1.45,-0.12,1.25,3.70,7.18,10.45,13.93,14.07,11.62,6.54,1.42,-0.92
12083000,224.96,206.95,7.63,9.00,12.30,1.021,13.9,2.51,0.621,3.6,71.7,71,274.4,139.8,282,131,193.0,190,23.2,6.0,23,6,525.2,39.0,0.382,33.22,25.74,23.37,15.86,13.07,10.31,5.36,4.86,8.67,16.17,33.29,35.01,0.53,1.83,3.18,5.68,8.96,12.16,15.34,15.45,12.90,8.14,3.36,1.09
12086500,220.50,93.64,6.83,10.50,11.81,2.633,16.0,1.90,2.141,5.2,72.3,74,269.3,148.7,295,116,188.2,150,22.6,6.1,18,5,505.2,40.7,0.384,32.59,24.97,22.21,16.26,12.22,9.68,4.90,4.91,8.92,16.61,33.32,33.96,-0.06,1.27,2.66,5.16,8.50,11.65,14.87,14.99,12.49,7.65,2.79,0.49
12087000,175.68,91.84,8.11,10.70,13.23,1.344,16.0,2.94,0.868,5.3,73.3,73,279.6,134.1,295,117,184.0,143,22.4,5.9,18,5,541.5,30.9,0.319,23.63,17.80,17.62,14.03,11.76,9.45,4.95,4.79,7.60,13.87,25.43,24.89,1.31,2.64,4.13,6.59,9.80,12.72,15.69,15.76,13.26,8.73,4.23,1.84
12088000,143.46,91.59,9.35,10.70,14.44,1.125,16.0,3.82,0.849,5.1,73.9,74,287.1,124.4,296,115,169.5,144,20.6,5.6,17,5,581.8,22.7,0.311,19.01,14.43,14.33,11.93,9.83,7.76,3.95,4.09,6.29,11.51,20.92,19.76,2.36,3.72,5.23,7.80,11.00,13.78,16.60,16.63,14.12,9.65,5.27,2.93
12089500,182.60,110.43,8.03,10.50,13.05,2.594,15.3,2.90,2.097,5.3,73.1,75,277.6,137.5,293,116,177.4,149,21.4,5.8,18,5,542.0,31.6,0.363,26.09,20.08,18.53,13.91,10.70,8.50,4.37,4.44,7.64,13.99,27.30,27.22,1.10,2.46,3.94,6.45,9.74,12.74,15.75,15.84,13.30,8.62,3.97,1.66
12090400,107.25,106.71,10.48,10.40,15.18,0.051,15.2,5.55,0.088,5.6,76.0,76,293.7,113.3,294,113,151.4,151,19.2,5.0,19,5,618.7,11.2,0.355,14.57,12.09,10.84,8.19,5.75,4.88,2.80,2.99,4.82,8.42,16.82,15.61,3.80,5.30,6.87,9.27,12.44,15.13,17.57,17.61,15.06,10.82,6.70,4.40
12090500,108.64,104.08,10.30,10.60,15.20,0.064,15.2,5.40,0.167,5.7,75.8,76,293.3,114.7,297,110,152.5,146,19.0,5.0,19,5,612.0,11.7,0.353,14.73,12.24,11.03,8.34,5.85,4.97,2.80,3.02,4.90,8.56,16.85,15.64,3.70,5.20,6.79,9.16,12.33,15.04,17.47,17.50,14.92,10.68,6.58,4.30
12091100,104.30,104.73,10.81,10.80,15.48,0.185,15.4,5.96,0.125,5.9,76.3,76,298.5,108.5,299,109,145.4,143,18.9,5.0,18,5,630.2,9.2,0.365,14.38,11.74,10.52,7.80,5.22,4.47,2.59,2.89,4.72,8.38,16.76,14.96,3.98,5.48,7.07,9.57,12.76,15.42,17.80,17.80,15.22,10.99,6.88,4.56
12091200,107.75,105.83,10.96,10.90,15.62,0.102,15.6,5.97,0.062,6.1,76.0,76,301.4,105.5,300,107,141.6,143,18.0,5.0,18,5,636.7,8.2,0.374,14.88,12.41,11.12,7.96,5.33,4.50,2.52,2.85,4.86,8.64,17.15,15.86,3.98,5.47,7.05,9.66,12.84,15.45,17.85,17.84,15.31,11.07,6.88,4.55
12091290,107.17,105.51,10.93,10.80,15.57,0.124,15.5,5.95,0.070,5.9,76.0,76,300.9,106.2,300,108,142.1,143,18.1,5.0,18,5,635.1,8.4,0.373,14.81,12.29,11.02,7.93,5.30,4.49,2.54,2.85,4.82,8.58,17.06,15.72,3.98,5.46,7.05,9.62,12.81,15.44,17.83,17.83,15.29,11.04,6.88,4.55
12091300,106.72,105.51,10.89,10.80,15.53,0.122,15.5,5.94,0.074,5.9,76.0,76,300.5,106.7,300,108,142.3,143,18.1,5.0,18,5,633.9,8.5,0.372,14.75,12.19,10.95,7.90,5.27,4.48,2.56,2.85,4.79,8.54,16.97,15.62,3.99,5.47,7.05,9.58,12.78,15.43,17.81,17.82,15.26,11.00,6.88,4.56
12091500,107.33,105.92,10.47,10.80,15.27,0.159,15.4,5.57,0.276,5.9,75.9,76,295.2,112.5,300,108,149.8,143,18.9,5.0,18,5,618.0,10.9,0.358,14.66,12.11,10.90,8.16,5.62,4.79,2.74,2.97,4.83,8.50,16.84,15.47,3.79,5.29,6.88,9.29,12.47,15.16,17.58,17.60,15.02,10.78,6.68,4.39
12092000,225.81,174.56,4.16,7.60,9.21,3.550,13.6,-0.21,3.165,2.9,72.9,72,260.0,163.3,277,138,191.7,181,22.8,6.5,22,6,428.6,56.5,0.333,31.78,23.41,21.49,17.25,13.68,10.90,6.89,5.87,11.09,17.76,33.29,32.13,-2.39,-1.15,0.13,2.50,5.95,9.14,12.78,12.94,10.63,5.51,0.49,-1.87
12093500,193.59,116.15,6.25,10.10,11.37,3.612,15.4,1.53,3.091,5.4,73.2,74,271.1,147.2,291,119,184.1,158,22.1,6.2,19,5,488.8,42.9,0.325,26.78,19.78,18.63,15.19,12.29,9.77,5.71,5.13,9.15,15.35,28.57,27.14,-0.34,0.95,2.34,4.73,8.05,11.05,14.30,14.41,12.01,7.21,2.55,0.21
12094000,209.45,162.12,4.87,8.50,9.80,2.756,14.3,0.53,2.433,4.0,72.5,74,265.5,154.7,286,127,193.5,188,22.9,6.9,22,7,444.8,49.5,0.283,26.86,20.33,18.85,16.39,14.58,12.14,7.11,5.90,10.96,18.10,30.31,27.93,-1.80,-0.53,0.85,3.34,6.58,9.60,13.01,13.15,10.91,5.98,1.22,-1.28
12095000,171.66,119.37,8.13,10.20,12.50,2.037,15.6,3.20,1.369,5.4,73.5,73,285.2,128.5,293,116,188.9,167,21.7,7.3,19,6,538.4,30.3,0.268,22.13,16.47,16.32,14.14,12.19,10.95,6.22,5.01,8.64,13.58,24.02,22.04,1.11,2.48,3.96,6.37,9.52,12.32,15.27,15.36,13.04,8.65,4.19,1.64
12096500,176.44,102.49,7.18,10.30,12.16,3.220,16.3,2.46,2.762,6.0,73.4,74,277.3,138.5,293,116,182.4,153,21.6,6.4,19,5,515.2,35.2,0.303,23.47,17.70,16.79,14.03,11.76,9.72,5.54,4.89,8.57,14.28,25.73,23.95,0.54,1.88,3.33,5.74,8.97,11.86,14.93,15.03,12.65,8.03,3.50,1.09
12097000,184.01,138.33,3.54,6.90,8.90,2.533,13.3,-0.61,1.988,2.2,72.2,72,250.2,169.1,254,152,181.8,186,21.5,6.6,21,7,407.7,55.9,0.410,28.62,20.97,19.05,13.18,9.48,7.12,4.11,3.69,6.92,12.98,28.71,29.16,-3.22,-1.83,-0.30,2.47,5.78,8.97,12.69,12.78,10.49,5.17,-0.14,-2.69
12097500,164.67,137.51,4.51,6.80,9.65,1.654,13.4,0.19,1.040,2.3,72.5,72,254.6,159.3,252,154,178.5,185,21.2,6.5,22,7,439.2,51.5,0.402,25.38,18.85,16.29,11.84,9.02,6.79,3.64,3.43,6.32,11.33,25.44,26.28,-2.76,-1.22,0.56,3.54,6.78,9.97,13.60,13.62,11.24,6.01,0.51,-2.30
12097850,183.83,172.54,4.48,8.00,9.52,2.347,13.9,0.13,1.926,3.9,72.4,74,255.6,161.1,286,128,183.7,196,21.6,6.7,22,8,434.8,51.6,0.392,27.94,20.49,18.57,13.49,10.23,7.65,4.33,3.91,7.24,12.95,28.46,28.54,-2.52,-1.08,0.52,3.29,6.55,9.69,13.26,13.31,11.03,5.86,0.63,-2.03
12098500,184.60,140.30,4.70,9.70,9.68,2.381,14.5,0.32,2.004,4.5,72.5,73,257.6,159.0,295,117,184.8,173,21.6,6.8,19,7,440.8,50.3,0.384,27.77,20.40,18.58,13.67,10.47,7.93,4.48,4.02,7.39,13.10,28.42,28.35,-2.32,-0.88,0.72,3.47,6.72,9.84,13.36,13.42,11.14,6.03,0.84,-1.82
12099200,183.90,124.27,4.80,10.20,9.77,2.447,15.5,0.41,2.067,4.9,72.5,73,258.4,158.1,291,116,184.6,173,21.6,6.8,20,7,443.8,49.6,0.382,27.57,20.28,18.49,13.65,10.48,7.96,4.50,4.05,7.40,13.08,28.28,28.14,-2.21,-0.77,0.82,3.57,6.82,9.93,13.43,13.48,11.21,6.11,0.93,-1.72
12099600,168.45,123.61,9.30,10.30,13.58,1.565,15.5,4.02,0.841,5.0,73.7,73,294.0,118.4,293,115,182.9,171,20.4,7.3,20,7,576.5,19.2,0.271,21.07,16.63,16.30,14.29,12.04,10.16,5.64,5.39,8.23,13.44,24.25,21.27,2.05,3.50,5.03,7.50,10.67,13.37,16.08,16.18,13.84,9.59,5.08,2.60
12100000,183.24,123.61,4.97,10.20,9.92,2.531,15.5,0.55,2.152,5.0,72.6,73,259.8,156.6,292,115,184.5,173,21.5,6.8,20,7,448.8,48.4,0.378,27.31,20.14,18.40,13.67,10.54,8.04,4.54,4.10,7.42,13.09,28.12,27.87,-2.05,-0.61,0.98,3.72,6.97,10.06,13.53,13.59,11.31,6.25,1.10,-1.55
12100496,176.47,104.04,5.52,10.70,10.49,2.922,16.1,1.03,2.501,6.2,72.6,74,263.2,152.2,295,112,182.0,151,21.3,6.7,19,5,465.9,44.7,0.373,26.07,19.35,17.72,13.24,10.21,7.85,4.42,4.05,7.23,12.74,27.04,26.63,-1.46,-0.01,1.57,4.29,7.53,10.58,13.95,14.01,11.69,6.71,1.66,-0.96
12100500,176.24,103.90,5.54,10.70,10.50,2.934,16.2,1.05,2.513,6.2,72.6,74,263.3,152.0,295,112,181.9,151,21.3,6.7,19,5,466.4,44.6,0.373,26.03,19.33,17.69,13.22,10.19,7.84,4.41,4.05,7.22,12.72,27.01,26.59,-1.44,0.01,1.59,4.31,7.55,10.60,13.96,14.02,11.70,6.73,1.67,-0.94
12101500,174.27,101.02,6.46,10.80,11.43,3.234,16.5,1.84,2.774,5.5,73.0,75,270.8,144.6,291,115,181.2,151,21.4,6.5,20,5,493.8,39.2,0.340,24.49,18.35,17.07,13.45,10.79,8.63,4.88,4.41,7.78,13.33,26.10,25.03,-0.35,1.05,2.57,5.14,8.38,11.34,14.53,14.61,12.26,7.47,2.69,0.17
12102190,107.61,106.89,10.48,10.70,15.28,0.062,15.4,5.52,0.059,5.6,76.0,76,292.8,114.2,293,114,152.1,150,19.7,5.0,20,5,619.7,11.3,0.350,14.46,12.05,10.87,8.29,5.93,5.00,2.81,3.00,4.88,8.43,16.79,15.62,3.80,5.31,6.86,9.26,12.42,15.11,17.55,17.61,15.07,10.82,6.71,4.40
12104000,230.16,134.66,5.22,6.20,10.27,1.122,13.8,1.14,0.329,2.1,74.5,72,264.8,148.4,266,145,195.1,173,22.7,7.3,19,7,463.9,48.9,0.402,35.88,25.00,22.12,15.35,12.46,9.12,5.19,4.45,9.88,17.23,36.32,36.19,-2.00,-0.40,1.41,4.53,7.54,10.62,14.01,14.07,11.81,6.59,1.34,-1.69
12104500,202.94,138.00,5.06,6.80,10.32,1.695,14.1,0.94,0.734,2.5,73.8,73,261.8,151.1,264,145,187.0,176,22.0,6.8,20,7,460.1,50.1,0.414,31.60,22.71,19.56,13.76,10.61,7.81,4.19,3.95,8.54,14.96,31.89,33.69,-2.13,-0.48,1.47,4.31,7.61,10.89,14.44,14.43,11.86,6.57,1.31,-1.70
12105000,253.43,236.29,5.32,6.10,10.50,1.096,12.5,1.36,0.412,2.1,74.9,74,266.1,147.3,267,144,205.2,200,23.9,7.8,24,8,465.1,49.4,0.394,39.31,27.43,25.05,17.45,14.34,10.25,5.81,5.03,10.91,18.45,40.54,38.95,-1.73,-0.14,1.66,4.78,7.73,10.77,14.12,14.23,12.05,6.86,1.66,-1.39
12105710,247.17,216.50,7.92,8.50,11.24,1.399,13.6,2.57,0.799,3.8,75.0,75,291.7,124.0,298,118,198.0,194,22.7,8.0,21,8,535.2,34.8,0.320,33.31,25.40,23.69,19.28,15.59,12.55,7.27,6.68,12.32,19.77,37.23,34.18,-0.13,1.41,3.04,5.59,8.84,11.78,14.74,14.72,12.50,7.85,3.18,0.29
12105900,216.87,217.18,6.31,9.30,10.96,1.712,14.1,1.71,1.024,4.2,74.1,74,271.8,141.2,304,111,193.7,193,22.5,7.4,21,8,491.8,44.1,0.376,31.89,23.43,21.07,15.98,12.65,9.29,5.18,4.79,9.54,15.98,33.73,33.27,-1.13,0.47,2.26,5.05,8.28,11.38,14.63,14.62,12.23,7.24,2.23,-0.69
12106700,217.56,208.69,6.41,9.20,11.01,1.709,14.5,1.77,1.047,4.7,74.1,75,273.2,140.0,307,108,193.9,194,22.4,7.4,21,8,494.5,43.4,0.372,31.81,23.44,21.14,16.12,12.79,9.45,5.28,4.87,9.62,16.08,33.72,33.16,-1.06,0.54,2.31,5.10,8.33,11.42,14.65,14.65,12.26,7.30,2.30,-0.61
12108500,137.65,115.35,9.94,10.20,14.90,0.876,15.9,4.77,0.460,5.8,73.2,73,294.6,115.1,294,114,172.0,160,19.4,6.7,19,6,600.4,14.4,0.282,17.20,14.00,13.40,11.44,9.37,7.91,4.33,4.48,6.66,11.14,20.06,17.47,3.09,4.60,6.16,8.71,11.86,14.54,17.06,17.15,14.59,10.34,6.05,3.68
12112600,123.96,111.06,10.35,10.70,15.36,0.208,15.6,5.43,0.331,5.9,71.8,72,293.8,112.4,295,110,158.5,150,19.2,5.4,19,5,615.4,12.2,0.328,16.45,13.47,12.48,9.72,7.40,6.25,3.37,3.60,5.79,10.37,18.69,17.15,3.73,5.27,6.85,9.40,12.57,15.24,17.63,17.63,15.08,10.79,6.68,4.31
12113000,184.25,103.78,8.00,10.80,12.70,2.420,16.2,3.17,1.847,6.4,73.5,72,282.9,128.2,296,110,182.2,147,21.1,6.8,19,5,542.4,31.1,0.350,25.90,19.73,18.06,14.08,11.14,8.66,4.80,4.60,8.36,14.11,28.11,26.89,0.82,2.38,4.07,6.76,9.96,12.87,15.77,15.78,13.33,8.68,4.01,1.32
12113347,108.17,101.89,10.86,11.00,15.74,0.237,16.6,5.76,0.089,5.9,71.1,71,293.6,112.0,294,112,148.4,147,19.5,5.0,20,5,635.9,9.7,0.350,14.62,12.04,11.09,8.12,5.96,4.99,2.69,3.09,4.91,9.17,16.69,15.59,4.02,5.56,7.12,9.66,12.83,15.55,17.89,17.87,15.34,11.01,6.97,4.58
12113349,106.11,99.97,10.92,11.00,16.03,0.403,16.5,5.74,0.188,6.1,71.0,71,293.8,111.5,294,111,148.1,147,20.0,5.0,20,5,638.4,9.8,0.354,14.36,11.78,10.92,7.84,5.76,4.78,2.58,3.08,4.80,9.00,16.32,15.37,4.20,5.73,7.31,9.86,13.03,15.75,18.05,18.05,15.51,11.22,7.13,4.75
12113350,173.97,97.85,8.38,11.10,13.13,2.517,16.1,3.54,1.975,6.5,73.3,72,284.8,125.4,306,92,177.7,143,20.9,6.6,19,4,554.6,28.3,0.351,24.39,18.69,17.12,13.25,10.41,8.13,4.50,4.39,7.88,13.42,26.56,25.38,1.27,2.83,4.51,7.18,10.38,13.27,16.09,16.10,13.63,9.03,4.43,1.78
12114000,260.82,259.36,4.31,4.60,10.02,1.105,12.5,1.08,0.444,1.9,76.3,76,265.0,151.0,267,149,208.3,208,23.8,7.3,24,8,437.0,53.4,0.394,40.80,28.15,25.51,17.13,14.36,10.73,6.20,5.06,11.59,19.99,41.54,39.93,-1.98,-0.37,1.43,4.45,7.38,10.41,13.79,13.87,11.74,6.56,1.37,-1.69
12114500,273.19,258.75,4.45,5.20,10.02,1.428,13.6,1.15,0.491,2.2,75.9,74,266.8,149.6,272,144,209.1,199,24.2,7.2,23,7,443.0,55.0,0.390,42.57,29.51,27.02,18.70,15.14,11.49,6.47,5.44,11.79,20.94,42.44,41.64,-1.92,-0.32,1.49,4.41,7.40,10.47,13.87,13.93,11.75,6.56,1.44,-1.60
12115000,269.79,254.08,4.92,7.00,10.40,1.499,13.1,1.40,0.597,2.9,75.4,73,270.1,146.3,285,132,207.1,193,23.9,7.5,21,8,454.2,53.4,0.384,41.88,28.87,26.75,18.69,15.06,11.66,6.59,5.50,11.73,20.68,41.99,40.77,-1.61,0.01,1.80,4.79,7.77,10.82,14.11,14.14,11.98,6.88,1.76,-1.27
12115500,268.44,241.28,6.33,6.80,10.33,1.045,12.7,1.79,0.443,2.9,75.0,74,279.6,137.2,284,134,202.5,196,23.6,8.0,22,8,488.5,46.9,0.369,40.43,28.28,25.90,18.91,15.38,12.08,6.79,6.07,12.39,20.93,42.40,39.77,-1.32,0.23,1.93,4.71,7.78,10.83,13.99,13.90,11.90,6.82,2.05,-1.01
12115700,271.43,244.44,7.21,7.10,10.46,1.010,13.0,2.16,0.538,3.4,75.0,75,287.8,129.9,287,131,199.5,196,22.7,8.0,22,8,511.0,43.7,0.343,38.32,27.70,26.24,20.23,16.18,12.81,7.45,6.80,13.34,21.72,41.68,38.97,-0.75,0.77,2.36,4.91,8.13,11.20,14.30,14.18,12.03,7.10,2.61,-0.35
12116400,270.02,220.45,6.07,8.90,10.77,1.499,14.0,1.93,0.907,4.4,75.0,75,278.6,138.5,296,119,202.9,179,23.2,7.9,20,7,483.2,48.4,0.362,39.96,28.20,26.65,19.58,15.68,12.37,7.04,6.07,12.30,21.15,41.53,39.46,-0.97,0.60,2.30,5.11,8.19,11.20,14.36,14.35,12.18,7.24,2.38,-0.60
12116500,269.87,213.90,6.09,8.90,10.79,1.513,14.3,1.95,0.921,4.4,75.0,75,278.7,138.4,296,119,202.8,179,23.1,7.9,20,7,483.5,48.3,0.362,39.91,28.17,26.63,19.58,15.67,12.36,7.03,6.07,12.29,21.13,41.49,39.41,-0.96,0.62,2.31,5.12,8.20,11.21,14.37,14.36,12.19,7.25,2.40,-0.58
12117000,255.33,183.24,8.35,9.00,11.76,1.461,14.2,3.00,0.866,4.2,75.0,75,295.5,120.6,297,116,195.3,187,21.5,8.0,21,7,546.9,33.9,0.310,33.99,25.75,25.41,20.66,16.54,13.52,7.73,6.85,12.48,20.71,37.77,34.44,0.38,1.88,3.44,5.99,9.25,12.11,15.00,15.03,12.79,8.32,3.66,0.88
12117500,253.70,147.00,7.06,9.60,11.52,1.826,15.1,2.53,1.198,4.5,74.8,73,284.3,131.6,290,120,198.3,177,22.4,7.8,20,6,511.3,40.7,0.344,36.13,26.30,25.09,19.15,15.32,12.29,6.96,6.09,11.79,20.08,38.44,35.96,-0.16,1.40,3.05,5.78,8.92,11.84,14.86,14.87,12.63,7.92,3.14,0.27
12117600,251.04,143.18,7.12,9.80,11.61,1.884,15.1,2.58,1.220,4.6,74.8,72,284.4,131.3,288,120,197.7,172,22.4,7.7,20,6,513.3,40.1,0.343,35.72,26.04,24.83,18.97,15.17,12.18,6.89,6.04,11.67,19.88,38.02,35.55,-0.08,1.48,3.13,5.85,9.00,11.91,14.92,14.93,12.69,7.98,3.22,0.35
12118500,151.90,134.48,9.73,9.90,14.85,0.229,15.5,4.50,0.203,5.2,73.0,72,291.5,118.0,290,118,175.0,169,19.8,6.1,19,6,592.3,16.6,0.306,19.67,16.13,14.99,12.35,9.71,8.36,4.44,4.38,7.26,12.44,22.20,20.08,3.06,4.61,6.20,8.78,11.95,14.59,17.09,17.11,14.60,10.34,6.03,3.66
12119000,222.42,99.80,7.84,11.00,12.46,2.285,16.2,3.21,1.602,6.5,74.1,72,286.6,126.8,302,98,189.2,142,21.7,7.2,18,5,536.2,33.8,0.342,31.42,23.23,22.07,16.90,13.41,10.84,6.08,5.49,10.36,17.76,33.69,31.45,0.78,2.34,3.97,6.67,9.81,12.67,15.54,15.55,13.24,8.63,4.00,1.24
12120000,109.02,99.66,10.94,11.00,15.41,0.251,15.8,6.08,0.260,6.5,74.5,75,305.0,92.8,306,91,145.7,144,17.7,5.0,18,5,637.0,10.4,0.351,14.89,11.71,11.12,8.04,6.00,4.89,2.65,3.16,5.13,9.08,16.89,15.69,3.94,5.46,7.05,9.61,12.80,15.51,17.87,17.91,15.40,11.05,6.90,4.49
12120500,102.72,99.48,11.13,11.20,15.29,0.226,15.5,5.93,0.199,6.3,75.6,76,309.4,86.5,312,83,144.4,143,17.0,5.0,17,5,645.0,8.8,0.340,14.04,10.75,10.65,7.52,5.96,4.80,2.63,3.09,4.83,8.48,15.75,14.40,4.05,5.56,7.17,9.70,12.80,15.48,17.83,17.89,15.41,11.18,6.99,4.61
12120600,180.79,139.91,9.45,9.60,14.01,1.192,15.2,4.47,0.570,5.1,73.3,73,290.8,118.5,292,116,185.1,167,20.9,6.7,19,6,582.7,16.2,0.293,23.04,18.74,17.78,15.05,12.04,10.25,5.59,5.23,8.77,14.66,26.16,23.38,2.40,3.92,5.45,8.15,11.40,14.06,16.67,16.74,14.30,10.07,5.55,2.97
12121600,165.21,105.68,9.75,10.50,14.38,1.208,16.0,4.82,0.729,6.5,73.2,73,293.5,113.8,299,105,181.7,155,20.8,6.7,18,6,593.5,16.3,0.304,21.25,17.10,16.29,13.44,10.71,8.97,4.90,4.75,7.93,13.46,24.17,21.84,2.76,4.28,5.83,8.56,11.79,14.45,17.00,17.07,14.59,10.34,5.90,3.37
12124000,121.82,107.09,10.65,10.80,15.28,0.307,15.8,5.80,0.293,6.4,74.1,74,299.6,102.9,301,100,158.9,151,18.8,6.0,18,6,628.2,10.5,0.319,16.21,12.04,12.35,9.29,7.55,6.02,3.35,3.75,5.91,10.15,17.87,16.82,3.66,5.20,6.78,9.50,12.63,15.28,17.69,17.74,15.25,10.93,6.63,4.22
12125200,135.14,102.66,10.33,11.10,14.97,0.925,15.8,5.48,0.751,6.5,73.7,75,297.8,105.9,303,96,165.7,145,19.4,6.1,18,5,615.6,13.1,0.315,17.78,13.85,13.61,10.58,8.46,6.92,3.81,4.04,6.51,11.18,19.95,18.40,3.42,4.95,6.53,9.22,12.39,15.05,17.49,17.55,15.07,10.78,6.45,3.99
12126000,101.50,104.10,10.62,10.80,14.57,0.485,15.5,5.86,0.109,5.5,74.5,75,299.9,99.3,303,96,155.2,151,18.5,5.9,18,6,624.8,10.4,0.314,13.37,10.39,10.57,7.52,6.33,5.34,2.74,3.24,5.05,8.50,15.50,13.57,3.70,5.25,6.74,9.17,12.20,14.71,17.06,17.16,14.85,10.77,6.69,4.24
