STAID,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,REACHCODE,ARTIFPATH_PCT,ARTIFPATH_MAINSTEM_PCT,HIRES_LENTIC_PCT,BFI_AVE,PERDUN,PERHOR,TOPWET,CONTACT,RUNAVE7100,WB5100_JAN_MM,WB5100_FEB_MM,WB5100_MAR_MM,WB5100_APR_MM,WB5100_MAY_MM,WB5100_JUN_MM,WB5100_JUL_MM,WB5100_AUG_MM,WB5100_SEP_MM,WB5100_OCT_MM,WB5100_NOV_MM,WB5100_DEC_MM,WB5100_ANN_MM,PCT_1ST_ORDER,PCT_2ND_ORDER,PCT_3RD_ORDER,PCT_4TH_ORDER,PCT_5TH_ORDER,PCT_6TH_ORDER_OR_MORE,PCT_NO_ORDER
11314500,0.82,4,1.42,18040012000184,4.72,11.86,1.64,58.6,2.3,0.4,9.87,7.6,652.2,56.4,51.7,60.8,72.7,106.2,110.9,105.6,91.9,73.1,58.5,60.9,54.2,902.9,64.24,16.71,5.41,9.99,0.00,0.00,3.66
11315000,0.65,3,1.22,18040012000416,0.00,0.00,0.27,54.6,2.1,0.3,9.72,5.2,660.0,91.2,96.0,109.6,103.5,111.6,91.4,68.6,48.5,31.8,25.8,47.3,67.1,892.6,60.96,31.27,7.77,0.00,0.00,0.00,0.00
11315030,0.67,3,1.21,18040012000416,0.00,0.00,0.26,54.6,2.1,0.3,9.69,5.3,660.0,92.7,97.8,111.0,103.8,109.9,89.2,66.7,47.0,30.9,25.1,46.8,67.4,888.3,57.15,29.31,8.76,0.00,0.00,0.00,4.78
11315900,0.86,3,1.25,18040012000243,12.01,31.32,3.97,54.3,2.2,0.6,10.05,10.8,656.7,87.4,92.7,103.9,101.1,118.1,103.6,82.2,60.3,42.0,33.8,54.5,72.2,951.9,63.47,24.14,10.59,0.00,0.00,0.00,1.80
11316000,0.87,3,1.24,18040012000241,9.30,24.24,3.11,54.8,2.2,0.7,10.00,11.0,657.2,96.9,104.5,114.8,105.1,110.2,90.6,69.1,49.7,34.4,28.2,50.2,73.7,927.3,63.38,21.51,13.72,0.00,0.00,0.00,1.40
11316100,0.87,3,1.23,18040012000241,9.29,24.12,3.10,54.8,2.2,0.7,9.98,11.0,657.2,97.0,104.6,114.9,105.1,110.1,90.4,68.9,49.5,34.3,28.2,50.2,73.7,927.0,63.30,21.48,13.83,0.00,0.00,0.00,1.39
11316600,0.90,4,1.34,18040012000130,3.51,7.92,1.30,58.3,2.2,0.8,9.81,11.0,654.5,86.3,88.8,98.0,94.1,102.9,90.8,76.7,61.7,47.0,38.3,51.7,65.5,901.8,60.69,15.84,8.82,8.29,0.00,0.00,6.36
11316605,0.90,2,1.11,18040012000255,3.21,6.11,0.22,64.2,2.0,3.3,9.66,29.7,655.0,160.3,174.6,173.5,127.8,73.4,36.3,17.7,8.9,5.9,6.9,37.7,96.5,919.5,78.21,18.09,0.00,0.00,0.00,0.00,3.70
11316670,0.91,4,1.35,18040012000128,3.62,10.47,1.24,58.9,2.2,1.0,9.79,12.7,654.4,91.0,94.1,102.4,95.5,100.4,86.9,72.6,58.1,44.1,36.1,50.5,67.3,899.0,60.72,16.41,8.42,7.95,0.00,0.00,6.51
11316700,0.92,4,1.35,18040012000514,3.51,9.83,1.22,59.1,2.2,1.1,9.79,13.8,654.6,91.5,94.7,102.7,95.2,99.2,85.5,71.3,57.0,43.3,35.5,49.8,67.2,893.0,59.35,16.10,8.10,8.29,0.00,0.00,8.15
11316800,1.12,3,1.15,18040012000108,0.00,0.00,0.00,63.5,2.1,1.7,9.70,27.1,660.0,141.1,155.6,163.5,132.2,93.2,54.9,29.5,15.1,8.8,9.4,38.3,86.3,927.9,60.36,35.06,4.59,0.00,0.00,0.00,0.00
11317000,1.19,4,1.18,18040012000074,0.82,3.05,0.11,64.3,2.3,2.2,10.25,32.8,657.9,138.7,152.6,159.5,127.3,88.6,51.1,27.2,14.1,8.2,8.8,36.0,83.6,895.6,63.15,22.58,6.52,7.74,0.00,0.00,0.00
11318500,1.31,4,1.31,18040012000019,0.00,0.00,0.02,65.5,2.5,2.7,10.58,44.0,640.7,144.2,158.9,164.7,128.0,82.5,44.3,22.5,11.2,6.6,7.9,34.8,85.5,891.2,66.89,15.44,9.50,8.17,0.00,0.00,0.00
11319500,1.05,5,1.37,18040012000006,2.18,7.77,0.83,60.9,2.3,1.6,9.97,22.8,653.1,104.9,111.4,118.2,101.7,91.0,70.7,54.6,41.5,30.9,26.0,43.3,70.3,864.4,58.36,15.64,7.32,8.83,1.10,0.00,8.75
11323500,1.07,5,1.35,18040005000032,6.63,24.93,1.24,58.6,2.3,1.8,10.11,41.0,608.2,96.8,103.2,109.1,92.5,81.4,62.6,48.1,36.4,27.1,23.0,38.4,63.4,781.9,58.20,15.45,6.81,8.17,3.21,0.00,8.16
11325500,1.04,5,1.39,18040005001515,6.86,23.35,1.24,57.7,2.3,1.7,10.22,53.4,583.2,93.2,99.5,105.0,88.8,77.8,59.7,45.9,34.8,25.9,21.9,36.7,60.6,749.8,57.12,15.06,6.64,7.98,5.23,0.00,7.96
11327000,1.18,3,1.16,18040012000292,0.00,0.00,0.00,64.3,3.1,3.1,10.60,58.9,655.5,113.0,121.9,117.3,78.6,43.0,21.1,10.5,5.2,3.1,4.0,17.3,60.6,595.6,55.72,18.73,13.43,0.00,0.00,0.00,12.13
11329500,1.37,6,1.23,18040005000041,1.67,1.03,0.61,50.8,2.7,2.8,11.62,174.6,463.1,64.9,71.6,70.4,45.7,24.0,11.7,5.7,2.8,1.9,2.7,8.6,30.2,340.2,53.15,15.19,12.82,2.91,4.00,1.96,9.96
11333000,0.98,4,1.40,18040013000169,3.07,0.00,1.20,62.0,2.5,2.8,10.47,38.2,363.7,145.7,159.7,162.1,124.2,82.0,44.7,23.7,12.5,7.4,9.6,38.8,89.9,900.3,48.51,24.54,15.82,4.93,0.00,0.00,6.21
11333500,1.00,5,1.41,18040013000112,1.03,0.00,0.42,60.0,2.8,2.8,10.30,43.7,360.5,133.2,144.7,144.1,106.8,68.1,36.7,19.2,10.0,6.0,7.8,31.5,79.1,787.3,53.80,20.15,10.24,3.35,4.93,0.00,7.53
11334300,0.95,4,1.19,18040013000029,0.00,0.00,0.04,63.4,2.5,3.4,11.16,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,57.65,28.02,9.12,5.22,0.00,0.00,0.00
11335000,1.00,6,1.36,18040013000004,0.65,0.34,0.23,57.5,2.7,2.8,10.65,61.6,356.1,115.7,125.6,124.9,90.5,56.5,30.3,15.8,8.3,5.0,6.2,24.8,66.0,669.7,54.56,20.81,9.30,5.13,2.46,1.93,5.81
11335655,0.96,3,1.33,18040013000701,3.87,7.02,0.71,48.4,4.8,11.8,10.80,408.7,351.6,92.1,94.7,87.8,56.5,29.7,14.4,6.9,3.9,2.0,3.9,11.3,43.9,447.1,76.92,18.62,4.47,0.00,0.00,0.00,0.00
11336000,1.03,6,1.36,18040005000156,1.24,0.24,0.41,53.4,2.6,3.0,11.01,153.9,319.4,97.9,106.3,105.0,74.8,45.8,24.4,12.7,6.6,4.0,5.2,19.7,53.7,555.9,54.06,19.13,9.38,5.38,2.16,3.44,6.45
11336580,0.79,3,1.38,18020109006192,1.59,3.05,0.83,36.3,0.0,2.4,13.54,1283.0,293.1,33.0,37.2,33.0,19.7,9.5,4.6,2.4,1.2,1.0,1.6,3.4,10.2,156.9,43.81,10.18,25.31,0.00,0.00,0.00,20.70
11336585,1.11,3,1.43,18020109005504,1.43,0.00,0.82,37.1,0.1,2.4,13.06,963.3,281.5,32.1,36.2,33.1,19.7,9.4,4.5,2.3,1.1,1.0,1.6,3.4,10.2,154.6,48.11,21.05,15.14,0.00,0.00,0.00,15.70
11337500,0.71,3,3.70,18040003000014,0.00,0.00,0.10,30.1,0.0,3.7,10.44,145.4,60.2,30.8,35.6,30.6,18.5,9.2,4.4,2.0,1.1,1.0,1.8,3.0,9.8,147.9,50.59,18.43,30.98,0.00,0.00,0.00,0.00
11337600,0.85,3,2.37,18040003005645,1.04,1.53,0.27,30.1,0.0,4.8,11.11,380.7,59.3,25.1,29.8,25.4,15.2,7.5,3.7,1.7,0.8,0.8,1.5,2.7,7.9,122.2,44.00,19.79,24.48,0.00,0.00,0.00,11.74
11339500,0.66,4,1.75,18020001000010,9.25,32.02,3.92,60.1,0.0,0.3,11.90,109.2,84.5,14.0,21.2,32.7,34.3,26.8,15.4,7.5,4.0,2.4,2.6,3.2,6.9,171.0,54.79,24.17,7.33,7.21,0.00,0.00,6.51
11340500,0.82,3,1.50,18020001000028,10.92,27.30,2.50,58.9,0.0,0.1,10.52,111.3,80.0,16.3,24.3,36.8,42.3,38.2,23.0,11.5,6.2,3.6,3.4,4.9,9.3,219.7,66.63,23.48,9.89,0.00,0.00,0.00,0.00
11341400,0.43,3,1.31,18020005000048,5.09,11.42,0.76,72.4,3.1,0.1,9.83,24.9,969.8,134.8,157.4,166.5,138.7,100.0,60.4,35.9,23.0,15.8,17.7,57.9,90.4,998.5,64.42,13.16,11.70,0.00,0.00,0.00,10.72
11342000,0.54,4,1.41,18020005000003,1.36,0.00,0.26,71.7,2.7,0.3,9.67,18.4,976.1,198.1,225.1,222.7,170.2,109.4,59.2,31.2,17.6,11.5,16.5,83.2,135.9,1280.5,63.14,17.11,8.09,8.99,0.00,0.00,2.67
11345500,0.88,5,2.03,18020002000163,4.57,12.09,2.49,58.0,0.0,0.3,10.89,395.6,77.7,7.0,11.9,21.7,27.3,35.6,25.8,13.3,7.1,3.9,3.5,2.5,3.1,162.8,59.48,18.12,10.59,4.91,0.68,0.00,6.22
11348500,0.84,8,1.98,18020002000063,3.94,3.91,2.48,59.1,0.0,0.7,11.78,769.9,72.1,7.4,11.5,17.9,19.7,20.4,13.9,7.2,4.0,2.4,2.7,2.4,2.9,112.4,53.08,19.15,10.72,3.99,2.17,2.91,7.98
11350500,0.81,4,1.57,18020002000986,1.14,2.84,0.35,61.5,0.0,0.1,11.31,267.9,67.5,11.2,17.3,24.7,24.1,19.9,11.7,5.8,2.9,2.0,2.8,2.9,3.8,129.1,63.58,15.85,9.64,7.89,0.00,0.00,3.04
11352000,0.82,10,2.74,18020002003209,3.12,4.00,1.68,61.6,0.4,0.7,11.88,841.1,70.6,10.7,15.5,21.1,20.3,18.2,11.6,5.9,3.3,2.1,2.7,2.7,4.0,118.0,53.25,17.82,10.76,3.87,1.50,5.37,7.43
11355010,0.65,10,2.54,18020003001097,3.81,7.08,1.45,65.1,1.3,0.6,11.82,659.5,133.3,19.9,27.1,34.0,29.6,23.6,14.2,7.1,3.9,2.5,3.1,5.4,9.0,179.2,51.33,18.09,10.75,3.17,1.23,5.42,10.02
11355500,0.36,4,1.36,18020003000206,0.17,0.00,0.09,70.9,0.1,0.2,10.70,62.7,257.6,70.8,71.4,84.0,95.9,106.4,93.3,70.3,54.3,40.3,43.4,60.0,63.2,853.5,25.84,23.87,16.96,10.17,0.00,0.00,23.17
11358700,0.22,4,1.36,18020003005709,3.01,1.39,0.64,70.2,0.8,0.2,11.08,178.0,251.1,47.2,52.1,63.5,68.0,71.0,58.6,41.8,29.1,19.8,20.4,30.4,36.2,538.0,19.57,18.05,7.58,14.58,0.00,0.00,40.23
11360500,0.46,3,1.53,18020003000187,0.00,0.00,0.05,71.3,3.5,0.5,10.68,134.2,255.5,108.0,118.3,134.6,130.3,115.9,80.4,47.5,26.8,15.8,19.8,56.0,82.3,935.4,46.22,7.56,21.83,0.00,0.00,0.00,24.39
11362500,0.59,10,2.43,18020003000052,3.94,12.34,1.31,66.3,1.4,0.6,11.68,573.3,155.9,27.0,34.6,42.2,38.0,32.1,21.4,12.3,7.5,4.9,5.7,10.1,15.2,251.1,48.86,18.04,10.67,3.94,1.10,5.34,12.06
11362950,0.81,2,1.20,18020003000766,0.00,0.00,0.04,76.0,2.2,0.1,9.57,12.1,250.0,187.7,226.3,245.2,193.8,132.7,74.0,37.9,19.9,12.0,20.8,89.8,138.2,1378.2,69.21,30.79,0.00,0.00,0.00,0.00,0.00
11363000,0.59,10,2.31,18020003000043,3.89,11.94,1.30,66.4,1.4,0.6,11.65,565.9,157.2,29.2,37.1,44.7,39.8,33.2,21.9,12.6,7.7,5.0,5.9,11.1,16.8,265.0,49.11,17.94,10.54,3.87,1.08,5.49,11.97
11363930,1.05,3,1.16,18020003000836,20.23,29.90,5.92,77.1,2.5,0.4,9.76,16.7,257.3,263.5,289.8,261.9,173.3,96.2,47.6,23.7,12.3,8.3,14.9,97.4,177.0,1465.9,78.23,11.09,3.06,0.00,0.00,0.00,7.63
11364200,0.84,3,1.23,18020003000022,0.00,0.00,0.03,73.5,3.0,1.0,10.27,28.1,250.0,200.9,223.6,223.3,172.2,114.0,61.6,30.3,15.9,10.1,20.0,89.6,147.3,1308.8,72.30,23.63,4.07,0.00,0.00,0.00,0.00
11364300,0.63,3,1.32,18020003000013,0.00,0.00,0.01,72.9,3.2,1.0,10.47,70.9,250.3,155.2,167.7,183.2,169.4,140.2,88.1,48.4,26.0,15.1,24.9,82.7,120.7,1221.7,65.78,22.53,11.68,0.00,0.00,0.00,0.00
11365000,0.60,10,2.35,18020003000007,3.94,15.09,1.27,66.8,1.5,0.6,11.58,540.2,162.0,37.8,46.4,53.5,46.1,37.0,23.8,13.5,8.1,5.3,6.4,14.7,23.1,315.7,50.01,17.73,10.66,3.63,1.01,5.57,11.39
11367500,0.55,4,1.29,18020004000025,0.00,0.00,0.01,75.9,3.6,0.0,11.02,66.0,437.1,135.1,162.8,185.1,159.3,123.4,77.7,45.8,26.8,16.6,18.8,66.7,89.7,1107.8,41.69,22.03,7.02,6.40,0.00,0.00,22.86
11367760,0.57,4,2.38,18020004000022,2.01,13.47,0.19,76.1,3.5,0.0,11.05,61.2,437.2,139.9,169.0,189.7,159.9,120.7,74.8,43.6,25.3,15.7,18.1,67.5,92.8,1117.0,44.65,20.16,7.58,7.29,0.00,0.00,20.32
11367800,0.58,4,2.33,18020004000019,1.85,12.35,0.19,76.2,3.5,0.0,10.95,59.4,436.5,145.6,175.6,194.8,161.7,120.2,73.7,42.7,24.7,15.3,18.1,69.4,96.6,1138.3,45.55,20.52,7.59,7.56,0.00,0.00,18.77
11368000,0.61,5,1.70,18020004000004,1.33,10.04,0.14,75.7,3.3,0.1,10.67,46.5,440.4,163.4,193.6,206.1,163.9,115.0,67.7,37.9,21.5,13.4,16.8,73.2,109.7,1182.3,50.24,18.54,8.10,7.69,1.37,0.00,14.07
11370500,0.60,10,1.81,18020101000092,5.42,50.74,1.69,67.9,1.9,0.6,11.26,425.5,270.8,74.9,86.9,91.3,72.8,52.4,31.5,17.5,10.2,6.6,8.4,29.4,48.7,530.5,51.62,17.70,9.87,4.48,1.17,4.92,10.22
11371000,0.66,3,1.50,18020112000018,0.00,0.00,0.00,64.6,3.7,2.1,10.13,12.7,263.8,216.9,240.4,233.4,164.6,97.2,49.1,23.9,12.3,7.7,12.6,87.0,149.8,1295.0,62.15,22.25,15.61,0.00,0.00,0.00,0.00
11372000,0.71,4,1.55,18020101000096,5.01,15.81,2.16,62.0,3.9,1.7,10.11,20.1,252.7,198.2,215.8,205.8,141.0,81.9,41.2,20.1,10.3,6.5,9.9,71.8,132.4,1134.9,56.32,21.65,8.98,6.25,0.00,0.00,6.80
11374000,0.82,5,1.39,18020101000016,0.25,0.00,0.13,62.7,4.8,2.4,11.26,831.2,580.0,130.6,135.7,127.5,93.0,61.0,33.9,17.5,9.3,5.9,8.1,37.5,84.3,744.2,56.86,20.24,17.99,2.74,0.79,0.00,1.38
11375700,0.71,3,1.92,18020113000409,1.20,4.85,0.25,55.8,5.1,1.4,10.53,152.7,239.9,133.3,140.5,128.3,83.8,47.5,23.7,11.6,6.0,3.9,4.6,30.9,78.4,692.5,48.01,23.59,15.19,0.00,0.00,0.00,13.21
11376000,0.78,6,1.51,18020102000237,0.27,0.00,0.10,48.2,5.1,3.3,11.09,1813.6,329.7,108.7,117.0,105.6,67.7,38.5,19.7,9.7,5.2,3.3,4.2,23.5,62.9,565.9,59.77,15.00,11.50,6.50,4.70,0.51,2.03
11376025,0.37,2,1.36,18020118000040,4.96,7.65,0.62,64.7,1.1,1.6,10.46,60.5,566.6,89.3,100.1,117.5,110.9,93.6,58.4,30.1,15.6,9.1,11.2,37.2,62.9,735.9,62.98,37.02,0.00,0.00,0.00,0.00,0.00
11376040,0.40,3,1.35,18020118000038,3.23,5.44,0.35,66.2,1.7,2.4,10.77,90.5,581.7,97.8,99.9,111.5,113.7,110.5,87.8,64.0,53.4,45.4,53.1,74.0,83.2,994.3,40.39,36.73,22.88,0.00,0.00,0.00,0.00
11376050,0.42,3,1.32,18020118000038,3.04,4.91,0.34,66.2,1.7,2.4,10.82,94.8,581.8,98.1,100.2,111.7,113.4,109.8,87.0,63.4,52.8,44.8,52.5,73.5,83.1,990.6,37.94,34.51,24.54,0.00,0.00,0.00,3.00
11376140,0.52,4,1.28,18020118000037,1.36,3.74,0.22,65.3,2.1,3.6,10.78,115.9,586.6,104.5,105.8,113.9,111.0,105.0,84.6,64.8,57.1,50.1,58.4,78.3,88.5,1021.9,42.88,33.12,19.29,0.27,0.00,0.00,4.45
11376150,0.52,4,1.26,18020118000033,1.03,3.13,0.21,65.1,2.0,3.7,10.69,102.8,587.8,104.7,106.9,114.5,110.5,103.8,82.8,62.6,53.4,45.8,53.3,74.5,87.1,1000.0,45.09,32.82,15.55,2.75,0.00,0.00,3.79
11376160,0.53,4,1.27,18020118000470,1.01,2.83,0.21,65.0,2.0,3.7,10.70,103.7,587.8,104.4,106.6,114.1,109.9,103.1,82.2,62.1,53.0,45.4,52.8,74.0,86.7,994.2,44.23,32.16,15.59,4.31,0.00,0.00,3.71
11376420,0.56,3,1.24,18020118000014,0.21,0.00,0.07,69.3,2.7,3.0,9.94,25.4,605.2,100.0,107.4,123.9,126.3,128.9,103.4,67.2,43.0,25.7,29.8,61.8,80.8,998.2,65.99,10.56,23.45,0.00,0.00,0.00,0.00
11376440,0.62,4,1.26,18020118000010,0.14,0.00,0.06,67.1,2.5,2.7,9.99,26.8,601.7,101.8,109.4,121.1,115.0,109.3,83.8,53.4,33.8,20.3,23.9,53.4,77.6,902.8,62.25,8.59,29.12,0.05,0.00,0.00,0.00
11376460,0.67,4,1.25,18020118000219,0.10,0.00,0.05,64.6,2.1,2.5,10.19,33.5,601.2,97.2,104.0,110.9,99.7,89.4,66.3,41.7,26.2,15.8,18.8,43.5,69.9,783.4,57.53,16.24,21.70,4.28,0.00,0.00,0.25
11376550,0.61,5,1.35,18020101000455,0.55,1.91,0.15,63.6,1.9,3.6,10.49,159.7,592.3,97.3,101.1,106.1,96.6,86.9,66.6,47.0,36.8,29.3,34.3,54.5,73.8,830.2,46.03,24.49,17.50,4.97,3.10,0.00,3.91
11377100,0.64,11,1.57,18020103002126,4.40,90.17,1.33,64.8,2.6,1.3,11.26,719.3,316.1,84.7,95.3,96.2,73.6,51.4,30.6,17.0,10.2,6.8,8.6,30.0,54.1,558.6,53.16,17.60,10.63,4.81,1.62,3.85,8.33
11378800,0.94,3,1.56,18020103000095,0.00,0.00,0.09,38.4,1.2,7.5,12.11,6172.1,450.0,64.0,72.9,63.2,36.6,19.0,9.6,4.6,2.5,1.6,2.3,7.8,28.7,312.7,67.95,22.52,9.53,0.00,0.00,0.00,0.00
11379000,0.69,4,1.27,18020119000557,0.00,0.00,0.03,60.3,1.6,2.8,10.37,49.5,844.5,125.9,135.6,137.1,107.8,75.6,44.7,25.0,13.9,8.4,12.2,42.9,84.7,813.7,50.72,22.74,12.28,14.26,0.00,0.00,0.00
11379500,0.98,4,1.25,18020103000109,0.00,0.00,0.01,38.9,1.2,3.1,9.96,151.9,383.3,104.0,112.7,103.7,66.8,36.4,18.2,8.8,4.5,3.0,4.4,22.4,59.8,544.7,62.77,22.98,12.54,1.70,0.00,0.00,0.00
11380500,0.99,4,1.27,18020103000103,0.13,0.00,0.05,39.1,1.0,5.8,10.87,2804.0,426.7,84.1,93.1,84.0,52.8,28.8,14.4,6.9,3.7,2.4,3.6,16.4,45.0,435.1,58.05,19.61,10.52,11.56,0.00,0.00,0.26
11381500,0.61,3,1.34,18020119000559,0.00,0.00,0.05,65.0,2.7,3.2,10.30,73.4,839.9,141.4,147.0,151.1,128.3,103.6,73.9,50.5,37.3,28.0,34.5,68.8,104.3,1068.5,51.48,9.70,38.82,0.00,0.00,0.00,0.00
11382000,0.99,5,1.61,18020103002086,0.55,2.59,0.03,36.3,0.7,2.9,9.93,32.1,395.6,152.9,157.7,147.0,99.9,56.9,29.0,14.1,7.5,4.4,7.1,41.3,97.8,815.4,64.97,15.74,8.18,2.27,8.82,0.00,0.01
11383500,0.62,4,1.49,18020119000298,0.26,0.00,0.05,64.2,3.1,4.3,10.29,36.2,842.1,160.1,169.5,179.4,155.1,124.2,86.8,57.2,35.9,23.3,29.0,75.4,117.7,1213.6,63.82,10.69,4.67,20.82,0.00,0.00,0.00
11383730,0.67,11,1.57,18020103001937,4.16,93.59,1.24,61.8,2.2,2.0,11.34,1008.9,355.6,81.6,91.3,91.4,69.5,48.4,28.9,16.2,9.7,6.5,8.3,28.0,51.6,531.4,53.04,17.71,10.38,5.14,1.68,3.44,8.63
11383800,0.72,12,1.58,18020103002111,4.48,94.43,1.23,59.8,2.1,2.2,11.31,965.6,361.6,81.8,91.3,90.2,67.4,46.3,27.4,15.3,9.1,6.1,7.9,26.9,50.8,520.5,53.72,17.45,10.25,5.05,1.48,3.68,8.37
11384000,0.73,3,1.19,18020103000027,0.00,0.00,0.01,56.3,1.4,5.3,10.93,29.7,850.3,216.8,226.9,224.0,165.7,103.3,57.4,30.3,16.2,9.8,16.8,77.1,146.0,1290.3,53.71,14.82,31.47,0.00,0.00,0.00,0.00
11388000,1.25,7,1.42,18020103002465,5.18,50.15,1.69,37.8,0.5,2.7,10.31,156.8,347.4,94.1,100.2,85.2,51.5,27.0,13.5,6.5,3.5,2.1,3.7,18.3,50.2,455.8,65.53,15.79,9.28,5.22,0.61,2.78,0.79
11388500,1.27,8,1.68,18020103002138,5.65,48.82,1.63,37.8,0.5,2.8,10.38,184.7,353.9,91.6,97.8,83.1,50.1,26.3,13.2,6.4,3.4,2.0,3.6,17.6,48.5,443.5,63.43,15.27,8.92,5.15,0.69,4.19,2.36
11389000,0.74,12,1.58,18020104003705,4.66,94.85,1.12,59.8,2.2,2.3,11.28,875.1,377.8,87.4,97.2,95.7,71.2,48.4,28.6,16.0,9.5,6.4,8.3,28.5,54.2,551.3,53.90,17.54,10.57,5.07,1.51,3.95,7.47
11389500,0.74,12,1.57,18020104004152,4.82,95.22,1.12,59.8,2.2,2.3,11.28,881.7,378.1,87.3,97.1,95.5,71.1,48.4,28.6,15.9,9.5,6.3,8.2,28.4,54.1,550.4,53.70,17.50,10.52,5.07,1.52,4.15,7.55
11389720,0.78,4,1.65,18020120000025,0.00,0.00,0.04,63.3,2.8,4.4,10.24,24.0,945.5,187.3,195.2,210.7,195.3,171.3,133.2,94.6,62.9,45.0,53.2,111.9,148.7,1609.4,57.60,19.31,3.67,19.15,0.00,0.00,0.27
11389740,0.88,4,1.61,18020120000186,0.00,0.00,0.03,60.5,2.4,4.7,10.22,26.7,952.7,206.5,216.8,225.9,192.5,150.9,107.0,71.2,45.7,32.0,40.5,103.6,155.9,1548.6,55.66,18.85,2.92,16.19,0.00,0.00,6.38
11390000,0.94,4,1.45,18020105000062,1.95,0.00,0.29,56.7,2.3,4.2,10.42,33.0,957.1,205.1,214.0,214.3,169.5,122.2,81.4,52.1,32.6,22.6,29.8,87.6,145.9,1377.1,50.99,15.08,7.60,16.56,0.00,0.00,9.77
11390500,0.77,12,1.56,18020104004150,4.60,94.60,1.14,58.2,2.0,2.8,11.48,1406.3,380.3,81.7,90.9,89.2,66.1,44.9,26.6,14.8,8.8,5.9,7.7,26.3,50.1,513.1,49.80,16.32,9.66,4.84,1.42,3.93,14.03
11390672,1.00,4,1.21,18020104000040,0.19,0.00,0.05,37.6,0.1,15.3,11.62,521.3,429.4,36.8,44.6,33.9,17.5,9.1,4.3,1.9,1.0,1.0,1.8,3.3,10.2,165.4,60.79,15.34,15.88,6.55,0.00,0.00,1.44
11391000,0.80,12,1.58,18020104004149,4.28,94.87,1.06,56.1,1.9,3.3,11.62,1726.4,384.9,76.8,85.7,83.4,61.3,41.4,24.4,13.6,8.1,5.5,7.1,24.1,46.1,477.5,46.86,16.08,9.39,4.73,1.41,3.81,17.72
11391400,0.90,4,1.34,18020123000292,10.57,32.81,2.97,58.3,0.6,0.9,10.80,82.5,444.5,22.8,27.8,34.1,24.0,16.4,8.5,4.4,2.5,1.7,2.3,4.2,8.5,157.2,63.58,23.04,8.29,5.09,0.00,0.00,0.00
11391500,0.70,3,1.41,18020123000296,24.88,54.52,14.63,60.7,4.8,6.2,11.64,147.0,446.6,49.8,65.7,84.7,67.6,46.0,27.4,13.9,7.1,4.3,4.9,10.5,21.8,403.6,63.71,17.04,19.24,0.00,0.00,0.00,0.00
11392500,0.88,6,2.09,18020123000165,3.17,0.00,1.36,58.8,3.3,2.2,11.90,397.1,447.4,28.8,38.2,51.7,48.7,44.0,31.6,20.3,12.3,7.6,7.3,11.5,17.4,319.3,53.98,21.79,11.84,6.26,1.64,2.04,2.45
11394500,0.88,6,2.10,18020123000057,2.43,1.13,1.03,58.9,3.5,3.4,11.26,261.7,447.3,74.6,86.5,99.8,89.7,74.5,50.6,31.1,18.3,11.2,13.0,31.3,50.4,631.1,56.09,20.10,11.81,4.47,1.06,4.89,1.59
11395030,0.58,3,1.15,18020123000033,25.84,33.58,8.40,58.6,3.3,5.1,11.51,10.1,455.9,217.5,228.1,235.0,214.0,179.9,124.7,77.9,46.8,27.3,34.5,96.7,158.4,1640.9,57.05,33.14,9.81,0.00,0.00,0.00,0.00
11395200,0.67,3,1.21,18020123000028,15.29,17.53,5.81,58.2,3.6,6.1,11.41,17.8,453.8,228.8,239.7,247.0,219.6,178.2,120.4,73.7,42.9,25.0,32.6,99.0,165.6,1672.5,51.91,19.61,28.48,0.00,0.00,0.00,0.00
11396000,0.79,2,1.31,18020123000432,15.14,26.40,3.67,56.0,4.6,8.4,11.21,48.8,457.9,264.1,279.1,280.5,218.2,148.1,83.9,43.6,22.3,13.2,22.4,97.1,183.8,1656.4,65.17,34.68,0.00,0.00,0.00,0.00,0.15
11396200,0.77,3,1.23,18020123000012,11.13,11.58,3.79,56.6,4.1,7.8,11.34,43.0,454.1,250.8,263.9,265.7,216.2,156.2,95.4,54.1,29.9,17.6,26.1,97.1,176.5,1649.5,51.68,24.49,19.92,0.00,0.00,0.00,3.92
11396350,0.84,3,1.29,18020123004956,9.44,13.98,3.24,56.4,4.0,8.1,11.16,51.3,456.2,248.6,260.3,258.8,205.0,143.2,85.6,47.9,26.3,15.5,23.7,91.3,172.4,1578.5,51.13,20.29,19.47,0.00,0.00,0.00,9.11
11396400,0.93,3,1.39,18020123001328,0.00,0.00,0.00,55.0,3.4,9.0,9.83,62.2,449.0,249.2,257.2,242.3,169.8,96.4,48.0,23.4,12.1,7.1,14.4,73.5,163.6,1357.0,62.70,8.93,28.37,0.00,0.00,0.00,0.00
11399500,0.60,5,1.84,18020121000077,16.50,39.87,10.02,70.3,2.0,1.8,11.67,78.1,118.6,52.1,65.5,87.9,96.8,91.2,67.6,44.1,27.5,17.5,17.5,28.1,38.5,634.3,48.99,27.40,14.35,8.14,0.68,0.00,0.44
